word,score,wordCount,SVM_Rank
drinking,-0.7489560636389967,341,13447
12.50,-0.7490956908718978,12,13448
evolved,-0.7499104162018264,1,13449
grinders,-0.750321606190181,2,13450
refer,-0.7503538247326762,17,13451
wth,-0.7506260930180211,2,13452
seat,-0.7522927517341509,12,13453
deriving,-0.7526251096958629,5,13454
nacho,-0.7526572575982866,1,13455
taping,-0.7532757249556892,1,13456
6,-0.7568563802468029,452,13457
subject,-0.7582649121917722,11,13458
fame,-0.7605013967449283,1,13459
water,-0.76103450205035,1422,13460
another,-0.7618281135671814,614,13461
blocker,-0.7620242786913063,1,13462
smoked,-0.7626162239465761,63,13463
relationship,-0.7626832657858682,2,13464
nations,-0.7645202071156587,6,13465
measuring,-0.7645537718588755,19,13466
functioned,-0.7658336825098153,1,13467
track,-0.76710152233409,16,13468
expended,-0.7678379680606546,1,13469
inspite,-0.7683009813798198,4,13470
"water,",-0.7684845947925474,10,13471
live,-0.7692965674749266,180,13472
ordering,-0.7694256916986892,279,13473
guys,-0.769723090296967,32,13474
acknowledgement,-0.7732853855997706,5,13475
transports,-0.7737464930728082,3,13476
chees,-0.7752006636415449,1,13477
",",-0.7759344179466123,40485,13478
2-,-0.7760192945263833,1,13479
counterpart,-0.7806400680401386,2,13480
recession,-0.7811847738475457,1,13481
crowded,-0.7842821118680174,5,13482
mar,-0.7845988952605263,1,13483
dryness,-0.7859903089303526,1,13484
agriculture,-0.7867091192809113,1,13485
86,-0.7870798194342481,1,13486
onlything,-0.7898577266375264,1,13487
"2,000,000",-0.7900007120909003,1,13488
observation,-0.7910866708218134,7,13489
towns,-0.7930465128438249,1,13490
explains,-0.7943837845125252,1,13491
amps,-0.7973602838720149,1,13492
minus,-0.7988413363430482,16,13493
albanese,-0.7991151209618186,2,13494
bud,-0.8027215149177358,2,13495
ener,-0.802953113459705,11,13496
spoil,-0.8038824632859567,9,13497
someone,-0.8040565201114573,301,13498
em,-0.8049154485974881,16,13499
$265,-0.8061179126069316,1,13500
undiagnosed,-0.8066708947746866,1,13501
humidifier,-0.8076753461423534,5,13502
male,-0.8098342541507921,14,13503
invoke,-0.8144293843443071,1,13504
1.99,-0.8151496750623335,10,13505
hitchcock,-0.8163857054975325,1,13506
brats,-0.8177398018766604,3,13507
bahn,-0.8180280100847044,4,13508
own,-0.8180348493623286,567,13509
bags,-0.8180385017776464,795,13510
carve,-0.8186530389823117,1,13511
16.9,-0.820955690190416,2,13512
licorice,-0.8212430942155231,152,13513
anybody,-0.8249614248448252,19,13514
---,-0.8252533396620871,42,13515
lipton,-0.8266952142530444,55,13516
begin,-0.8298974844245317,48,13517
recreated,-0.8309275988781131,1,13518
culinary,-0.8316610493290468,7,13519
scarfed,-0.8316845381136069,1,13520
flipping,-0.8326846895700597,1,13521
international,-0.8345386289400925,20,13522
krogers,-0.8349814807586566,9,13523
largely,-0.8352758392574591,14,13524
chocolaty,-0.8356417209516527,18,13525
control,-0.8380836894531647,91,13526
unles,-0.8395260130761792,1,13527
attaching,-0.8400874093250705,1,13528
nursing,-0.843820098693352,19,13529
brought,-0.8475708941945872,75,13530
often,-0.8485480117629549,211,13531
item,-0.8519448495720672,577,13532
shortening,-0.8529663015773519,9,13533
marzano,-0.8534504400067175,33,13534
off,-0.8536082630568032,761,13535
potassium,-0.854084635549708,61,13536
dealer,-0.854794899130362,1,13537
checked,-0.8555632628879031,100,13538
boggling,-0.8558487875995635,1,13539
licks,-0.8606941175557581,9,13540
syrup,-0.8611333510399868,401,13541
daves,-0.8612817216065036,1,13542
totality,-0.8626816303215119,7,13543
god,-0.8639893237975829,16,13544
thanksgiving,-0.8644440560595761,18,13545
glitch,-0.8650461594112742,1,13546
locust,-0.8654187993500722,2,13547
learned,-0.8684252270434194,45,13548
steakhouse,-0.8711936691085922,5,13549
houston,-0.8719533058480964,14,13550
jars,-0.8754187337996091,205,13551
5.89,-0.8777102193940596,2,13552
started,-0.8777220564499044,376,13553
i'm,-0.8829294431989207,8,13554
atkins,-0.8841741711984559,4,13555
odwalla,-0.8861706273906387,9,13556
(so,-0.8878596266730316,2,13557
knew,-0.8880613578413421,104,13558
cases,-0.8890560888647479,82,13559
hippy,-0.8902268502056454,2,13560
diggy,-0.8905633954131071,5,13561
nestle,-0.8906524473372992,22,13562
switches,-0.8907542809138487,1,13563
kisses,-0.8913924705951979,2,13564
esque,-0.8929991336410901,6,13565
features,-0.8937802783167743,13,13566
parboiled,-0.8949243688099304,1,13567
cares,-0.8961313229445309,14,13568
mentions,-0.8973111605538369,2,13569
continued,-0.8977386636035101,23,13570
mail,-0.8983989238004015,72,13571
allot,-0.8991280728228437,3,13572
war,-0.9008159037061103,1,13573
dioxide,-0.9028727977300306,6,13574
yorkie,-0.9033427561785878,5,13575
prepare,-0.9038185058639729,69,13576
biscuity,-0.9041054890502689,1,13577
controversial,-0.9055043464429626,6,13578
swings,-0.9083785935728244,3,13579
traced,-0.9096840268835087,3,13580
butterscotch,-0.9120801937627758,2,13581
eaton,-0.9124483990662922,1,13582
attach,-0.9130130271529893,2,13583
stipulates,-0.9164853775329751,4,13584
don't,-0.9179486594782178,17,13585
harbors,-0.9207897775319014,1,13586
1980,-0.9214357421124999,5,13587
overeat,-0.9223520262621239,6,13588
(the,-0.9229904918424132,2,13589
yokes,-0.9252300167707899,1,13590
moderately,-0.9269456602947643,2,13591
overbearing,-0.9280994882819404,2,13592
filters,-0.928139173174374,66,13593
boston,-0.9282194579755503,4,13594
circle,-0.9303641180487827,7,13595
matrons,-0.9322434608853862,1,13596
governments,-0.9333798817037156,8,13597
lollipop,-0.9349536465435724,13,13598
wondered,-0.935959203823941,18,13599
barbary,-0.9374394538933186,1,13600
relocating,-0.9385851400402154,2,13601
capacity,-0.9393522881810104,1,13602
holds,-0.9396532666592183,25,13603
suspicious,-0.9418718562571671,14,13604
niece,-0.9423018950471878,10,13605
hydrogenated,-0.9426205792006452,65,13606
puppies,-0.9433638208005923,14,13607
molasses,-0.9436434038283739,42,13608
cubs,-0.9441935864219244,3,13609
apprehensive,-0.945206563793273,1,13610
spongebob,-0.948306017099761,2,13611
chex,-0.9512021100195598,2,13612
regards,-0.9513101257462819,2,13613
orginal,-0.9550181041161034,5,13614
appealingly,-0.9555393698571295,1,13615
krinkle,-0.9579612956177692,3,13616
plocky's,-0.9609597271383319,1,13617
caribu's,-0.9609597271383319,12,13618
caner,-0.9630814073652731,1,13619
alone,-0.9637432196104521,86,13620
subtly,-0.9639317134227452,2,13621
deduct,-0.9672121475769249,5,13622
bullet,-0.9682217403363287,3,13623
@,-0.97348029102136,10,13624
concentration,-0.9735714628135035,4,13625
wen,-0.9745420045133242,1,13626
impossible,-0.9746076131560251,53,13627
obsession,-0.9754017018033123,1,13628
--with,-0.9775325122694098,1,13629
path,-0.9817230264318988,12,13630
savy,-0.9825129484516946,10,13631
pineapple,-0.9863752692377241,142,13632
toasting,-0.9879702685047638,7,13633
next,-0.9889301936139023,267,13634
ripple,-0.9891222073323973,1,13635
scorching,-0.9900719624097716,1,13636
shorts,-0.9936404638847633,1,13637
pumpking,-0.9957564073252898,1,13638
...,-0.998698169841512,2386,13639
popper,-0.9999303388011735,46,13640
kenyon,-1.000937654746212,1,13641
vigor,-1.0023621447160964,1,13642
consult,-1.0054634199953096,2,13643
optimistically,-1.0076414365442814,5,13644
controller,-1.00875345626339,4,13645
grudge,-1.0136164220982964,1,13646
need,-1.0157773634783636,651,13647
very,-1.0174462734561247,4044,13648
backyard,-1.0196979149265226,22,13649
sacrifice,-1.0203641853324161,5,13650
europe,-1.0208884979276132,21,13651
natures,-1.0209491382020486,3,13652
prepaired,-1.0215337114496579,7,13653
anderson,-1.0268280755300478,1,13654
immune,-1.0285286424298572,11,13655
afford,-1.030690801169303,50,13656
stuffers,-1.030742165185101,6,13657
back,-1.03224942636615,756,13658
anywho,-1.0353157664349764,6,13659
wrappers,-1.035458468447908,47,13660
lady,-1.037001504159314,6,13661
unlike,-1.0371622738730284,101,13662
pushes,-1.0382806160916775,1,13663
straight,-1.0388770603748865,100,13664
previous,-1.0390449369917156,93,13665
caraway,-1.0403750590578442,1,13666
muffins,-1.0403761054329272,102,13667
onions,-1.0407713760082982,30,13668
18-count,-1.0409675345215053,8,13669
grate,-1.0416181792642465,1,13670
staining,-1.046130318284838,5,13671
hormones,-1.049267667297254,10,13672
greenies,-1.0532220450356646,17,13673
appeal,-1.0540323422194395,77,13674
sized,-1.0577326145413115,102,13675
tester,-1.0581011331577324,1,13676
sauteed,-1.0586856340035975,10,13677
cabinet,-1.0590936598733014,20,13678
ken,-1.0609549253257151,3,13679
passions,-1.0635278702485864,1,13680
someplace,-1.0642846585540298,2,13681
populations,-1.0650234838313757,1,13682
forest,-1.0663386991841566,6,13683
37.99,-1.0705052505230925,1,13684
winter,-1.0725343176435003,59,13685
repeat,-1.0741360767997967,18,13686
bleeds,-1.074355957251565,1,13687
procedure,-1.0761293904318574,7,13688
resided,-1.0812010765713278,1,13689
it's,-1.0820156192735373,5,13690
indigestion,-1.0821443282568424,11,13691
website,-1.0875362493644372,196,13692
cilantro,-1.0877393115894394,18,13693
fellow,-1.0891079101104675,4,13694
shapes,-1.0937341495021153,4,13695
biscuts,-1.09710366745404,3,13696
covered,-1.0980788489533155,42,13697
reused,-1.1019374895965985,4,13698
david,-1.1021812856522126,45,13699
duty,-1.102910666734789,7,13700
updates,-1.1034142388517287,3,13701
figuring,-1.104957695875976,16,13702
movement,-1.1081602589675037,13,13703
wells,-1.1092020142044159,1,13704
francisco,-1.113118287558734,9,13705
obligatory,-1.113385147587661,9,13706
1oz/28g,-1.1140100029755977,18,13707
hawk,-1.1163866846534223,1,13708
definitively,-1.1164416263008492,1,13709
kentucky,-1.117968967735172,4,13710
ll,-1.122531458914515,1,13711
battlestar,-1.1235373033242515,12,13712
resume,-1.1252281019424297,1,13713
lurk,-1.1265728222950153,1,13714
crip,-1.1278844276696203,1,13715
counting,-1.1285721067907468,18,13716
push,-1.1286325266549013,3,13717
acid,-1.1294324455965021,156,13718
mounds,-1.1335138842381747,1,13719
uniform,-1.1335984933222842,3,13720
likey,-1.1361086941699383,1,13721
article,-1.138392483613466,24,13722
types,-1.1428734090899775,97,13723
american,-1.145025449031835,60,13724
decades,-1.1455831784885357,18,13725
moore,-1.1464223526799173,1,13726
fine-,-1.1470981685066433,1,13727
nh,-1.149681005878093,1,13728
il,-1.1540779362109113,1,13729
setup,-1.1583034596531172,10,13730
chi,-1.1588674832502992,10,13731
mint,-1.158964720414709,103,13732
los,-1.1595719151638548,1,13733
prepares,-1.160008853995911,1,13734
plant,-1.1614217531039401,224,13735
cha,-1.1678102805345054,3,13736
thickens,-1.1686659871918337,1,13737
companys,-1.169745592678271,1,13738
chip,-1.1723189842923405,241,13739
sprouted,-1.1725207399053152,12,13740
elephant,-1.1742018189171317,3,13741
history,-1.1746134027633637,17,13742
puede,-1.1772226286541476,1,13743
kidney,-1.1775500790026525,39,13744
4-pk,-1.1803745650916364,1,13745
fondant,-1.1818805311272613,56,13746
gobbling,-1.18202269776263,1,13747
consolation,-1.1875773067270627,1,13748
picker,-1.188469323160198,1,13749
5min,-1.1902222474455613,4,13750
we'll,-1.1922101368454456,2,13751
.............,-1.1933860750825922,8,13752
lowest,-1.1935651874634592,42,13753
height,-1.1940893036344067,5,13754
sogo,-1.1944406924595456,1,13755
frito,-1.1999381987525817,11,13756
suited,-1.2004336715863706,1,13757
puff,-1.201711196752963,62,13758
hi,-1.2034333823348795,13,13759
coupled,-1.2036546902349199,8,13760
gaming,-1.204350589607264,1,13761
fathers,-1.20538871177294,9,13762
drives,-1.2060927694034265,1,13763
vanishing,-1.206377594656838,8,13764
enthusiasm,-1.2067157783471385,13,13765
talked,-1.207118046561449,22,13766
mechanically,-1.2075307700053235,2,13767
lowered,-1.2079038543294438,14,13768
fries,-1.2086392625584539,15,13769
screwdriver,-1.212553193195023,1,13770
coriander,-1.213336633566435,17,13771
known,-1.2145172234382444,147,13772
themself,-1.2157800156523206,1,13773
staggering,-1.2159129622901417,1,13774
pkgs,-1.2167141797389103,1,13775
stopping,-1.2167454960093447,5,13776
identification,-1.2176104278338498,5,13777
click,-1.2198733472077439,14,13778
gentry,-1.2204281655606397,1,13779
remained,-1.2208475680409838,36,13780
bravely,-1.2224308985910104,9,13781
selections,-1.2233480861140913,15,13782
score,-1.2256987467795608,5,13783
84,-1.2277263080496097,2,13784
blur,-1.2280118196574077,1,13785
commercially,-1.2309044865274037,5,13786
side,-1.231215720430502,291,13787
finalizing,-1.2330370107883686,1,13788
satin,-1.2337366931195504,6,13789
discovers,-1.2357111181025633,1,13790
wilde,-1.237201187666712,1,13791
mounted,-1.2375284554931405,1,13792
area,-1.239984181391051,108,13793
chateau,-1.2404767098919576,1,13794
follow,-1.241202702696854,88,13795
jalapeno,-1.2429182390069273,44,13796
sudafed,-1.244079864242803,5,13797
outcome,-1.2468517070857181,14,13798
siegel,-1.2470975732610154,1,13799
el,-1.2475356213916757,9,13800
tokyo,-1.2475641732133702,1,13801
packet,-1.2479870244988722,122,13802
meat,-1.249376338316466,276,13803
grated,-1.24955625190194,6,13804
year's,-1.250403563650564,1,13805
hints,-1.2513909726721824,18,13806
youtube,-1.252173311009823,3,13807
hits,-1.2526772105661994,22,13808
prunes,-1.2551874410547372,3,13809
durring,-1.2564310625103257,2,13810
acquaintance,-1.258495598122974,2,13811
)<br,-1.2594979961762351,1,13812
impart,-1.2602504398108587,3,13813
retrieve,-1.2609967129169486,1,13814
leaps,-1.2644438230735762,1,13815
roast,-1.2667962306960712,484,13816
greenie,-1.267321136773901,1,13817
aimed,-1.2708882815716824,2,13818
me),-1.2714645326833705,1,13819
ant,-1.273222236612433,1,13820
sponge,-1.2736333365205466,8,13821
button,-1.2750555256252416,18,13822
magically,-1.275385496217664,1,13823
heaping,-1.2763156311882218,6,13824
fleeting,-1.276953155091755,7,13825
buds,-1.277445977969678,102,13826
cleanse,-1.2779942881385473,2,13827
us),-1.2783490247018714,1,13828
grip,-1.2791536605694336,4,13829
custumers,-1.280761654495605,1,13830
josh,-1.2823232769236543,2,13831
writing,-1.2851097934521973,39,13832
dave,-1.286494183429827,8,13833
acquainted,-1.286553861537281,1,13834
actually,-1.2912002616486828,663,13835
germans,-1.2916290786251936,1,13836
haven,-1.2954304477363519,1,13837
cemented,-1.295999713412925,1,13838
chance,-1.2960588810082159,89,13839
neutered,-1.2973020050574045,1,13840
derbyshire,-1.2975339546821238,1,13841
downside,-1.2994665935059075,28,13842
seared,-1.2995202800341514,7,13843
uses,-1.3042142610450793,112,13844
hardly,-1.3045911015505929,58,13845
sautee,-1.3060310482579573,1,13846
honestly,-1.307347021080094,62,13847
dries,-1.3119500896034706,5,13848
cop,-1.3136649386164072,1,13849
flavored,-1.3179173072342694,587,13850
stomaching,-1.3206126650265304,1,13851
blacks,-1.321000430146057,1,13852
duck,-1.322916280476291,10,13853
motivation,-1.3232195878139528,1,13854
88,-1.3233196278110364,2,13855
elsewhere,-1.3250532525582952,63,13856
kettles,-1.3283411916121366,13,13857
downey,-1.3286349675610925,1,13858
replacement,-1.3313702615938954,87,13859
en,-1.3318718576774782,3,13860
cup,-1.3337379978407229,1818,13861
nugget,-1.3364517122024944,2,13862
erin,-1.339340570479503,7,13863
1.78,-1.3401536280331847,4,13864
undergoing,-1.3408271249154227,1,13865
sugarbomb,-1.3414610569048688,1,13866
caution,-1.342347794268237,30,13867
urinary,-1.3438599617647957,4,13868
e,-1.3466652939356851,39,13869
puffed,-1.349854942804743,8,13870
pollen,-1.3498916550708575,1,13871
0mg,-1.3519894365773244,1,13872
mouth,-1.3551459912612145,353,13873
shalom,-1.3556168669953352,1,13874
offering,-1.356552905124332,53,13875
formerly,-1.3580244500972511,2,13876
desire,-1.3583568939472996,8,13877
election,-1.359350614485957,1,13878
gobbles,-1.3596880469213597,8,13879
othere,-1.3609240670418783,1,13880
oclock,-1.362542451890748,1,13881
forget,-1.3628610831577148,73,13882
finially,-1.3662728133868682,1,13883
youch,-1.3670755552952916,1,13884
they're,-1.3676454817740884,14,13885
shitake,-1.3690314145576672,1,13886
artifical,-1.3700243664828269,26,13887
wo,-1.370212854167349,507,13888
footrace,-1.3722689254891678,1,13889
randomly,-1.3737165589744895,6,13890
into,-1.376416849973676,838,13891
m,-1.3783628291685315,69,13892
contemplating,-1.380599182638116,1,13893
caps,-1.3824766044043757,8,13894
suzanne,-1.383599187409877,5,13895
promoted,-1.3837521824580878,2,13896
forms,-1.3878189121393676,34,13897
vegetables,-1.3879759704355388,80,13898
square,-1.388182645560243,120,13899
coffer,-1.392626896467675,9,13900
hives,-1.3930772747160425,16,13901
indonesia,-1.3956183270809313,10,13902
infact,-1.3966562221117063,2,13903
kids,-1.3970770396822088,295,13904
pollux,-1.3978726172601836,31,13905
doxie,-1.3983645589071327,3,13906
sloth,-1.399451867730462,1,13907
real,-1.402180044621763,590,13908
pugs,-1.4028457661004212,1,13909
whole,-1.4044426956899894,611,13910
surgery,-1.4057609200361545,9,13911
sets,-1.4074855969610571,7,13912
rates,-1.4129867167106431,20,13913
bull,-1.413418956315225,11,13914
distinguish,-1.4135926946112547,1,13915
endevor,-1.4146628269703905,1,13916
consume,-1.4154101048987335,54,13917
baldwin,-1.417409876714403,6,13918
problems,-1.4180484370530773,228,13919
environmentally,-1.4181828418365539,5,13920
matt,-1.419173339142427,1,13921
rainy,-1.4206631193769625,5,13922
typically,-1.4220576969114116,59,13923
recognize,-1.4225085944207658,10,13924
numbs,-1.4230531450122565,1,13925
ones,-1.4238782144842135,394,13926
dallas,-1.4250339628189008,2,13927
hashbrown,-1.4262090033295525,1,13928
machines,-1.426260507223321,22,13929
date,-1.4266518317471701,205,13930
probs,-1.4281549705552228,8,13931
obsessively,-1.4304245930142467,1,13932
it--,-1.4336353863377924,1,13933
lower,-1.4347312200830717,113,13934
e.g.,-1.4347473215950923,16,13935
propel,-1.4355761102854443,1,13936
jane,-1.4363028112492422,1,13937
rosemary,-1.4416338569392078,9,13938
taken,-1.4451918164965594,54,13939
