,column1,column2
8556,volunteer,-0.00011169544629653171
2188,pilgrim,-0.00011168973265429508
7079,chubby,-0.00011164513941195574
2705,warm,-0.0001115804459755833
2620,joyful,-0.00011151888057313483
5333,passout,-0.00011120816317770159
4639,mains,-0.00011119136764530018
981,hungry,-0.00011118279303830261
4362,unload,-0.00011117684269722206
5572,thx,-0.00011116906764889791
4965,barra,-0.00011113550840469546
5833,remake,-0.00011113197735482338
8263,compensate,-0.00011110237763844178
3969,tienen,-0.00011094444435179052
6998,vs.,-0.00011090340117612954
1388,relatives,-0.00011088386239353876
6061,healthy,-0.00011087635270647346
757,level,-0.00011071008075879271
1151,el,-0.00011069955387814449
2769,player,-0.00011066328673969488
3129,dans,-0.00011054533662300059
6807,time-,-0.00011054117309072978
4492,improvement,-0.00011052430554195018
2523,grandmother,-0.00011036769827718382
2505,tears,-0.00011027033254225607
4225,boats,-0.00011012282106580308
164,red,-0.00011011944139300065
2540,einstein,-0.00011005878428397101
6096,terrify,-0.00011003897180236345
1041,/,-0.0001100141313198529
3916,mile,-0.00010995135625482451
2454,several,-0.00010989060387827751
6647,homeless,-0.00010987922193598361
167,family,-0.00010987762309931664
2468,protect,-0.00010973977283456865
7319,controls,-0.00010968817285143385
7181,elaine,-0.00010949138931581667
7011,whay,-0.0001094674081624119
4894,elf,-0.00010937217181315464
6082,rally,-0.00010929600540274918
2361,7,-0.00010929059230389
676,snowman,-0.00010928693703100678
3782,meds,-0.00010925169645174801
5108,conway,-0.00010924436706135238
3365,rise,-0.00010922228499427996
3518,knock,-0.0001092219407297286
1971,loud,-0.00010918134523378577
2862,river,-0.00010910578317217153
2497,death,-0.00010909875698878942
3847,series,-0.00010907156325444772
8558,larger,-0.00010900301017855841
2691,click,-0.00010888876590843916
8813,marshmallows,-0.00010888574153542357
3446,failure,-0.00010876228213900142
4786,aware,-0.00010873813115875088
4098,texto,-0.00010871767299862353
5087,escaped,-0.0001086941286644956
6470,disant,-0.00010862064875594733
3968,todavia,-0.00010857567800638068
2384,charger,-0.00010855180887278428
5866,contractor,-0.00010850900680639734
8368,solitude,-0.00010845452916539803
324,last,-0.00010843222033369071
2325,seven,-0.00010841497618458535
5618,t.,-0.00010841319692135868
2939,parents,-0.00010833313446767724
4408,hardest,-0.00010832355841553014
142,child,-0.00010823027660256728
397,im,-0.00010821812480124944
5730,spotless,-0.00010817088626081347
6219,gunshots,-0.00010808473781754265
5390,canta,-0.00010804942818426366
5847,earliest,-0.00010790837385552516
3404,teachers,-0.00010788257679699708
6423,buick,-0.00010784762151706955
1353,nbc,-0.00010779782553062433
942,service,-0.00010776734229060822
7247,army,-0.00010773736318626687
763,male,-0.00010770797609057202
7614,recording,-0.00010768264051746843
3580,premature,-0.00010767196018967092
3965,improvisation,-0.00010761920607825518
2323,brothers,-0.00010760182407457949
3928,soulless,-0.00010758531899448762
1121,organizing,-0.00010756523848435292
3735,kindergartener,-0.00010754599794830943
2692,central,-0.00010752649858174165
1757,attention,-0.00010749465890988412
8592,believer,-0.00010741658858322405
4773,adrenaline,-0.00010738293898332997
6904,pudding,-0.00010720256663922352
7647,obese,-0.00010717780728647127
2067,exterior,-0.00010703604549320549
1483,filling,-0.00010697026275540047
6337,messenger,-0.00010693755214558657
1162,kids,-0.00010690433578667074
5920,dayton,-0.00010679746814668078
5115,caleb,-0.00010674061729280484
700,scared,-0.00010669364923534828
383,2hrs,-0.00010667044455185741
7027,pug,-0.00010661093167541257
358,teacher,-0.00010654483966890717
3225,connecting,-0.00010651795918138771
7977,tec,-0.00010637729952981993
7516,villa,-0.00010631647586627708
5359,gabriella,-0.00010628616094299834
8121,jury,-0.00010611618566826033
3560,ie,-0.00010610741115871243
8269,lafferty,-0.00010606173839533927
2908,acim,-0.00010604167094555824
6819,edmond,-0.00010598312359371074
1400,mirar,-0.00010596387042381399
2707,few,-0.00010584785167724548
8019,nk,-0.00010584424507742195
5161,moments,-0.00010582592319086164
865,act,-0.00010575353008839243
5128,experienced,-0.00010572887774685444
6679,desde,-0.0001056515642081518
3233,eight,-0.00010561733485497452
2761,mak,-0.00010559642035972298
1386,cooking,-0.0001055841709666809
7353,clue,-0.00010546825525699362
967,pray,-0.00010543450581381762
6613,marquez,-0.00010542201908242834
8408,yorke,-0.0001054195201767926
2904,headphones,-0.0001053687379934196
1117,grandma,-0.000105325123868829
4498,santa,-0.0001052811665997604
2903,ppl,-0.00010522797654560115
2627,+,-0.00010521801982779175
6480,catholic,-0.00010521118405840005
7126,ranger,-0.00010512496701141058
400,test,-0.00010511348363199703
5567,preciosa,-0.00010507868127118303
6964,centennial,-0.00010507617982720623
3260,comeback,-0.00010504055454132135
5376,500th,-0.00010495115750673222
3991,azul,-0.00010493889010049588
91,cousins,-0.0001049188387179323
1654,creation,-0.00010489009217489348
382,extra,-0.00010481830235137291
4602,drills,-0.00010481432021414311
2493,paint,-0.00010473602382830433
5883,2u,-0.00010470662283779769
267,awake,-0.00010466171519360812
948,drop,-0.00010454349897125154
8319,revision,-0.00010453423422201976
5149,doctor,-0.00010448812452580822
3265,petit,-0.00010446912011374693
5224,rue,-0.00010439366920108821
4562,dishwasher,-0.00010426551748260983
4250,trent,-0.0001041233153169928
8736,mylo,-0.00010406546814167277
3199,danes,-0.00010405902466866727
1109,u.,-0.00010402782599433672
778,loving,-0.00010402185564565025
4323,hyper,-0.00010401337840771439
2579,guesswhat,-0.00010400727144002894
4836,rush,-0.00010399870585274346
8473,classroom,-0.00010390771766983329
2696,vs,-0.00010390325155822039
4375,phase,-0.00010382228292676792
5706,lumineuse,-0.00010379796718203088
4393,unhurried,-0.00010371202222048469
3151,avoir,-0.0001036756318742193
8540,teresa,-0.00010357957019654649
2746,maestro,-0.00010357927376101712
8531,bronze,-0.0001034722214223924
4845,war,-0.0001034720310542353
741,warmth,-0.00010340625247543684
8512,mre,-0.00010328478804154717
3955,nobody,-0.00010327039399013829
490,puta,-0.00010321230189455436
3756,cena,-0.00010317567605309881
4615,kurt,-0.00010310357838657798
3694,acabo,-0.0001030202002360241
7472,carroll,-0.00010299667446204332
112,99,-0.00010292445670404225
2112,starving,-0.00010283721217854858
6938,var,-0.00010278343428648631
7031,shoppers,-0.0001027246764488918
2655,action,-0.00010270977597021339
1110,psa,-0.00010269666394793735
1482,blessings,-0.00010262403108009732
6528,hallway,-0.00010248679870980218
3323,twinkie,-0.00010245875774635861
1008,bien,-0.0001024281384629099
2343,frog,-0.00010231733726609898
2900,focused,-0.00010220856067697792
5690,bli,-0.00010215191259148772
7629,cleaner,-0.0001020799940332929
7090,them.,-0.00010205536190434027
5041,pope,-0.00010200851033792126
4026,incompetent,-0.00010191257478649296
2322,exactly,-0.00010190682492469695
2464,tragic,-0.00010181374299418279
8041,8th,-0.00010169063725389508
1861,tony,-0.00010161966931985298
6394,dynamo,-0.00010161554894635313
424,heart,-0.00010160226938846761
5854,buggie,-0.00010141551547181733
3056,shhhhhh,-0.00010137280433033697
3396,packet,-0.00010132229433588408
7190,pill,-0.00010124285138689491
4583,oven,-0.00010112151598417984
1349,stages,-0.0001010825181536308
1040,six,-0.00010098321873610143
1460,perfected,-0.00010095597855389456
1480,empty,-0.00010092561815956706
7370,daylight,-0.00010092468044107454
6492,cui,-0.00010088639036350653
536,next,-0.00010086258840197302
870,schwartz,-0.00010078897482899712
7978,kennedy,-0.00010073385825507779
6706,atat,-0.00010061503001965348
7449,michel,-0.00010059377453285408
385,shift,-0.00010056532252492038
4333,wintour,-0.00010054191119659727
6462,20cm,-0.00010041363999134455
1045,others,-0.00010041193013492856
3958,employee,-0.00010039216912375752
2143,five,-0.00010037079194492202
2068,environments,-0.00010035775401113878
4631,coaxed,-0.00010029993013944487
7488,applause,-0.00010012355491743267
7455,overcharge,-0.00010011714521154689
7784,slaughter,-0.0001000989900587578
3598,rescue,-0.00010005863479105668
6488,meditation,-0.00010002711916427469
4213,departure,-0.00010001828934923865
3264,un,-0.00010001487735202006
811,large,-9.984378450201568e-05
4512,saat,-9.982202622886682e-05
5460,lonely,-9.980395878115886e-05
7250,"17,000",-9.964870701360893e-05
5667,aura,-9.962878162505414e-05
608,tide,-9.94778623271436e-05
2982,yu,-9.947466015256121e-05
4911,nov,-9.943709018096333e-05
390,feel,-9.939597863998206e-05
300,kidneys,-9.925399583394156e-05
7561,93,-9.922374013725743e-05
3391,ã,-9.904903838641244e-05
257,prie,-9.904365259085656e-05
1528,ready,-9.902029971051213e-05
6135,bg,-9.892175602644998e-05
4315,pinch,-9.890899266142388e-05
7513,belum,-9.889330035222798e-05
6446,younger,-9.881717017149319e-05
7245,squeeze,-9.8814328782554e-05
1116,deux,-9.869995958525454e-05
3523,nos,-9.858974573579667e-05
1541,raquette,-9.845908280607539e-05
921,overwhelmed,-9.844995414023616e-05
4245,mario,-9.843985202338386e-05
1069,granny,-9.83870419471688e-05
7149,sense,-9.817724583768291e-05
3117,wakes,-9.816070953407004e-05
1557,lighter,-9.814932536940581e-05
5234,timothy,-9.812388447238876e-05
2926,stefanie,-9.808514118590538e-05
5643,rogue,-9.804893045738861e-05
1725,listening,-9.797828446362039e-05
7900,bugger,-9.786730467089617e-05
7903,squat,-9.773066102281671e-05
3286,fully,-9.766478851821724e-05
183,',-9.762336538199179e-05
6677,drains,-9.76200100775259e-05
7460,ot,-9.760316569563846e-05
4574,suffering,-9.760170193186146e-05
8031,yhwh,-9.758271290569578e-05
7054,reste,-9.757330717244557e-05
5940,ikes,-9.745447620432553e-05
1405,una,-9.743515612879005e-05
7794,matthew,-9.743320254884734e-05
3791,times,-9.729933841651198e-05
2569,success,-9.724315830676203e-05
2194,«,-9.715089259499018e-05
4125,hire,-9.70999282003548e-05
3534,roger,-9.709106607170913e-05
3336,bees,-9.706439667882879e-05
3038,medo,-9.7025147644779e-05
1552,prisoner,-9.69946774086602e-05
5967,burnt,-9.692789280977408e-05
1569,decorating,-9.691277159958826e-05
1467,downstairs,-9.68358153762468e-05
5826,shore,-9.670235657603017e-05
7349,untill,-9.669059975449442e-05
6590,reminding,-9.666367405110136e-05
7242,5000,-9.664040827550175e-05
1027,prevent,-9.663518347686834e-05
149,afraid,-9.662003131909759e-05
5099,lane,-9.659961452179143e-05
1828,many,-9.65566352883913e-05
4778,liddle,-9.654471332655627e-05
1369,elizabeth,-9.650456945650472e-05
3787,tme,-9.634265106770045e-05
2015,cult,-9.6262183096524e-05
3033,dos,-9.6211125966793e-05
4265,sue,-9.61971878478509e-05
7207,battlefield,-9.616440332032993e-05
4041,auch,-9.615211723215544e-05
4053,founding,-9.604315081179868e-05
772,myers,-9.602136612911785e-05
4800,counting,-9.587159034123803e-05
7949,1992,-9.580018316442464e-05
6825,lock,-9.579652098628661e-05
3862,alma,-9.577994464008904e-05
8528,sous,-9.573053339309782e-05
3279,wilcox,-9.569253694082323e-05
8112,wilkinson,-9.555589199851157e-05
871,moving,-9.531262577138667e-05
4862,soak,-9.521990806311268e-05
1392,schmidt,-9.516521588622658e-05
7704,docs,-9.507418181898296e-05
7105,scariest,-9.502201340887865e-05
6719,cars,-9.498099971372996e-05
3509,ada,-9.493990383940734e-05
1255,leave,-9.474800862715661e-05
2096,element,-9.465823961938983e-05
2150,connect,-9.459076140689747e-05
4726,squash,-9.456696526043586e-05
8375,-john,-9.454716402116074e-05
747,chemistry,-9.454649009340859e-05
4733,wh,-9.450211341449656e-05
2885,hoy,-9.442911943223897e-05
8734,griswold,-9.43827053889096e-05
2243,al,-9.434087640523898e-05
7051,explode,-9.428784230877137e-05
7228,suitcase,-9.427265883289869e-05
6615,indicate,-9.422634249533524e-05
5323,repaint,-9.419912313784813e-05
7257,av,-9.412956152435287e-05
1473,hw,-9.405434503716848e-05
6654,developer,-9.388829658241964e-05
2886,allergic,-9.388158015546449e-05
3372,indians,-9.386249388953599e-05
1086,brain,-9.38624279199112e-05
7857,vhs,-9.37440035941914e-05
268,since,-9.364127825105447e-05
4077,blocks,-9.360816710442389e-05
6138,confident,-9.360668360512411e-05
4312,carols,-9.35992906268123e-05
2657,sleepin,-9.355163624348455e-05
4146,four,-9.353051708490475e-05
8617,volunteering,-9.351792025854201e-05
6996,seasons,-9.351401148792055e-05
2442,bom,-9.340346352760589e-05
1708,babys,-9.338437728681927e-05
1142,near,-9.332784895617186e-05
8709,presentable,-9.323667638613899e-05
1235,2012,-9.323263752701578e-05
1248,loner,-9.311600468836274e-05
3423,pulang,-9.303791028001706e-05
2483,nt,-9.301452461415413e-05
2434,organised,-9.300646617788134e-05
643,lava,-9.29065736664484e-05
1445,se,-9.284614787868933e-05
4956,anxious,-9.273551477098169e-05
2210,norris,-9.27339013250995e-05
3361,enemies,-9.27194192014798e-05
4350,m.,-9.259366308734386e-05
1210,houses,-9.255763600885442e-05
8711,isa,-9.237034451516866e-05
1565,zie,-9.234688429943881e-05
1216,answer,-9.233500244092632e-05
6311,zac,-9.227683251977787e-05
4196,leader,-9.225093953199458e-05
6541,lifeskills,-9.223437509345967e-05
1735,dbt,-9.222566532597032e-05
5056,belive,-9.22019342896649e-05
7437,6am-11pm,-9.211919326661037e-05
3311,powerful,-9.208440201846037e-05
7317,italians,-9.208068090946882e-05
5632,sweaty,-9.195741640254276e-05
4313,players,-9.193091091697337e-05
7603,jew,-9.189425969624007e-05
3014,foyer,-9.1881878932521e-05
5975,maiz,-9.185993327523292e-05
8454,beig,-9.178794651252353e-05
3866,mode,-9.173071001855254e-05
4765,niggaz,-9.171267467308416e-05
1543,sur,-9.153674504295723e-05
1047,george,-9.151736125788396e-05
679,enough,-9.145400145603155e-05
2876,easy,-9.141783686059507e-05
2809,min,-9.137411134673405e-05
4672,lack,-9.133544798563942e-05
3579,born,-9.132285307677229e-05
1594,theatre,-9.128749477759122e-05
7239,vicente,-9.123006053877796e-05
7028,beagle,-9.12111577613377e-05
2768,talented,-9.120135385479405e-05
4943,intimate,-9.115458980652304e-05
1696,rewatch,-9.11288708581582e-05
3295,hijack,-9.112641535052757e-05
2080,beta,-9.103471300641424e-05
3305,quarter,-9.100346857513968e-05
2818,whisper,-9.09947301637543e-05
4271,16th,-9.095980653760543e-05
2590,dr,-9.088868048830544e-05
6367,principale,-9.084676026495166e-05
6682,copley,-9.083832433629613e-05
2251,leaving,-9.081886829281862e-05
1768,bye,-9.077760405433126e-05
3619,stopping,-9.076850761460785e-05
2308,men,-9.075955378562256e-05
1516,recall,-9.072273837113373e-05
618,son,-9.07036416958721e-05
6191,police-,-9.070085131793318e-05
2608,staircase,-9.070072078933169e-05
3290,cheerful,-9.064250836358946e-05
1822,wan,-9.059848093742502e-05
1475,convenient,-9.047584220047551e-05
2502,moved,-9.041946487817605e-05
8327,123,-9.032245651032632e-05
1945,poor,-9.032104065869147e-05
1723,plays,-9.032074163446799e-05
3198,gl,-9.029409773101742e-05
7879,10-2,-9.02878571341771e-05
2775,pongo,-9.025669645537678e-05
7782,looka,-9.023458730634787e-05
1539,dessiner,-9.02116101431898e-05
5484,ellen,-9.011472885863616e-05
6753,trinity,-9.01127420398318e-05
7726,complex,-9.006759135991139e-05
6242,"3,000",-8.999432617706717e-05
3513,swollen,-8.994270802468818e-05
5467,explorer,-8.989801145956692e-05
8051,tidy,-8.988636201570088e-05
161,moment,-8.987781993362582e-05
3911,playing,-8.986519777472883e-05
1470,busy,-8.985276847255438e-05
5528,colis,-8.978892115965108e-05
8672,noche,-8.967343131258025e-05
5148,attending,-8.963477494314858e-05
4416,chinese,-8.956931452134714e-05
8591,eyesight,-8.954097101309712e-05
6585,skinner,-8.930719329865949e-05
1946,froggy,-8.916682532095377e-05
2835,presence,-8.916551157753898e-05
6198,witness,-8.913338578683754e-05
4086,toddler,-8.913285751126623e-05
7240,madre,-8.908457077391854e-05
8725,radiant,-8.907576764861305e-05
6544,hugh,-8.904141945251226e-05
1380,atmosphere,-8.899640504971084e-05
5904,esther,-8.891217332490923e-05
3471,natural,-8.889976400547187e-05
2852,4.5,-8.886593830644607e-05
2720,remembered,-8.881034321234972e-05
8421,anal,-8.868578312024588e-05
4651,flames,-8.859425281368704e-05
6103,neal,-8.854443299544389e-05
4343,highlander,-8.848367741857405e-05
1833,home-,-8.847231076937972e-05
5189,kindness,-8.845312804244156e-05
3659,1000,-8.843418444325147e-05
2336,bridge,-8.843211508854797e-05
2418,students,-8.839562961277755e-05
5666,leting,-8.835027183303805e-05
1914,gesture,-8.834044751911095e-05
8767,belated,-8.824757910146215e-05
8464,solemnity,-8.813426344124082e-05
4823,mob,-8.812985968685974e-05
779,self,-8.80848428744844e-05
7280,kari,-8.805787153571427e-05
8769,mcc,-8.803258833041477e-05
6058,oval,-8.801724782445313e-05
845,04.00,-8.798160625361664e-05
