Word,Value,Freq,Method,Label
inconsistent,-0.2636195868253708,multi,Roberta_Mask,neg
whip,-0.2639661073684692,multi,Roberta_Mask,neg
amused,-0.2667159693581717,multi,Roberta_Mask,neg
hate,-0.2680289350825248,multi,Roberta_Mask,neg
softer,-0.2700824106440824,multi,Roberta_Mask,neg
garbled,-0.2719768285751343,multi,Roberta_Mask,neg
bummed,-0.273009703709529,multi,Roberta_Mask,neg
lame,-0.2743842370808124,multi,Roberta_Mask,neg
poorly,-0.274505002009296,multi,Roberta_Mask,neg
gooey,-0.275550080197198,multi,Roberta_Mask,neg
missions,-0.277644051445855,multi,Roberta_Mask,neg
raving,-0.280635913213094,multi,Roberta_Mask,neg
useable,-0.2811608825411115,multi,Roberta_Mask,neg
fail,-0.285609160700152,multi,Roberta_Mask,neg
snuggly,-0.2875318361653222,multi,Roberta_Mask,neg
choppy,-0.2882233619689941,multi,Roberta_Mask,neg
muffled,-0.2900630136330922,multi,Roberta_Mask,neg
piggy,-0.291566422352424,multi,Roberta_Mask,neg
awful,-0.291699022922701,multi,Roberta_Mask,neg
disappointing,-0.2931965713609348,multi,Roberta_Mask,neg
disaster,-0.3006756248928252,multi,Roberta_Mask,neg
lonely,-0.3034427881240845,multi,Roberta_Mask,neg
disappointed,-0.3058221517443257,multi,Roberta_Mask,neg
problematic,-0.3219118610024452,multi,Roberta_Mask,neg
ghoul,-0.3247345288594563,multi,Roberta_Mask,neg
formaldehyde,-0.3269250050187111,multi,Roberta_Mask,neg
outweigh,-0.3287558317184448,multi,Roberta_Mask,neg
pathetic,-0.329435950831363,multi,Roberta_Mask,neg
unusable,-0.3339114652148315,multi,Roberta_Mask,neg
painful,-0.3418295724051339,multi,Roberta_Mask,neg
ouch,-0.351068377494812,multi,Roberta_Mask,neg
hates,-0.354151980082194,multi,Roberta_Mask,neg
drains,-0.3553150097529093,multi,Roberta_Mask,neg
fails,-0.3666060393856418,multi,Roberta_Mask,neg
ruined,-0.3676869789759318,multi,Roberta_Mask,neg
mediocre,-0.3684933510693637,multi,Roberta_Mask,neg
abused,-0.3702655898200141,multi,Roberta_Mask,neg
drawbacks,-0.378243600949645,multi,Roberta_Mask,neg
nuisance,-0.3786697387695312,multi,Roberta_Mask,neg
worst,-0.383837024057944,multi,Roberta_Mask,neg
pros:-,-0.3929010736090796,multi,Roberta_Mask,neg
disapointed,-0.3940112590789795,multi,Roberta_Mask,neg
aggravating,-0.4032070189714432,multi,Roberta_Mask,neg
failure,-0.4037816157707801,multi,Roberta_Mask,neg
ripoff,-0.4397142300238976,multi,Roberta_Mask,neg
disappointment,-0.4429401871898482,multi,Roberta_Mask,neg
subpar,-0.4745098114013671,multi,Roberta_Mask,neg
pitiful,-0.4875600735346476,multi,Roberta_Mask,neg
disliked,-0.4881933132807414,multi,Roberta_Mask,neg
dissapointing,-0.4953120708465576,multi,Roberta_Mask,neg
misses,-0.5149912493569511,multi,Roberta_Mask,neg
unhappy,-0.532852578163147,multi,Roberta_Mask,neg
pronounced,-0.5508987069129944,multi,Roberta_Mask,neg
downhill,-0.5536134243011475,multi,Roberta_Mask,neg
attacked,-0.5621773362159729,multi,Roberta_Mask,neg
flop,-0.5681649663231589,multi,Roberta_Mask,neg
imitation,-0.6003724535306295,multi,Roberta_Mask,neg
slipped,-0.644879412651062,multi,Roberta_Mask,neg
dumbed,-0.6825361490249634,multi,Roberta_Mask,neg
dissapointed,-0.7400711431647792,multi,Roberta_Mask,neg
stink,-0.8175630370775858,multi,Roberta_Mask,neg
cannot,-0.8398668244481087,multi,Roberta_Mask,neg
substandard,-0.8450969696044922,multi,Roberta_Mask,neg
flimsey,-0.8645336528619131,multi,Roberta_Mask,neg
poorest,-0.9420816898345948,multi,Roberta_Mask,neg
unimpressed,-1.0285618424415588,multi,Roberta_Mask,neg
fitgits.they,1.6065396436024455,one,Roberta_Partition,pos
http://www.amazon.com/gp/product/b0088i29aa/ref=as_li_qf_sp_asin_il_tl?ie=utf8&camp=1789&creative=9325&creativeasin=b0088i29aa&linkcode=as2&tag=theworscooash-20&linkid=w7audfha6akbpofshave,1.585386438140887,one,Roberta_Partition,pos
c-3po,1.486724085713892,one,Roberta_Partition,pos
"abc""s.she",1.19290321841836,one,Roberta_Partition,pos
perfectly!!and,0.9567451721855572,one,Roberta_Partition,pos
definetely,0.927656319384512,one,Roberta_Partition,pos
puppet!~,0.9233883062998453,one,Roberta_Partition,pos
itit,0.8672518134117126,one,Roberta_Partition,pos
it;great,0.859163511544466,one,Roberta_Partition,pos
grandmom,0.8465432872374852,one,Roberta_Partition,pos
waa,0.8464243803173304,one,Roberta_Partition,pos
utf8&camp=1789&creative=390957&creativeasin,0.8344843216498008,one,Roberta_Partition,pos
wuggle,0.7898342002715384,one,Roberta_Partition,pos
grandaugher,0.7856621394554775,one,Roberta_Partition,pos
tthis,0.7655929554187293,one,Roberta_Partition,pos
intrquied,0.7542839703105744,one,Roberta_Partition,pos
time.overall,0.7540325992778992,one,Roberta_Partition,pos
going!so,0.7362222871929407,one,Roberta_Partition,pos
dollie,0.7301507979058303,one,Roberta_Partition,pos
6yrd,0.7287839248776434,one,Roberta_Partition,pos
patterens,0.7171670201715532,one,Roberta_Partition,pos
lovwes,0.713702579960227,one,Roberta_Partition,pos
m.o.u.s.e.r.,0.7113622853320325,one,Roberta_Partition,pos
adults!we,0.705227255448699,one,Roberta_Partition,pos
franchise!***********************************************************i,0.7034016905814774,one,Roberta_Partition,pos
too!.,0.687648992985487,one,Roberta_Partition,pos
vacuum-,0.6695154514163733,one,Roberta_Partition,pos
fashiion,0.6637925260349528,one,Roberta_Partition,pos
2.99.very,0.6592086260095014,one,Roberta_Partition,pos
happyexact,0.6586527929569665,one,Roberta_Partition,pos
allllll,0.6468689948320389,one,Roberta_Partition,pos
it!m,0.6397183096834591,one,Roberta_Partition,pos
"kid,""they're",0.6324148645003637,one,Roberta_Partition,pos
set!if,0.6276827044785023,one,Roberta_Partition,pos
nice!~,0.6154981950918833,one,Roberta_Partition,pos
have!my,0.613039260077012,one,Roberta_Partition,pos
ecxited,0.6012881420048557,one,Roberta_Partition,pos
item.will,0.596875896056493,one,Roberta_Partition,pos
grampa,0.5881566621556684,one,Roberta_Partition,pos
awesomely,0.5867559745907783,one,Roberta_Partition,pos
poeples,0.5677340435192865,one,Roberta_Partition,pos
can`t,0.5666041250030199,one,Roberta_Partition,pos
itisn't,0.5605885775997013,one,Roberta_Partition,pos
onesi,0.5597607814485118,one,Roberta_Partition,pos
lt,0.5576381303724789,one,Roberta_Partition,pos
recreatin,0.5524554925851333,one,Roberta_Partition,pos
potholders,0.5515402058760325,one,Roberta_Partition,pos
amazaon,0.5494404216962201,one,Roberta_Partition,pos
flipperthe,0.5455949026204291,one,Roberta_Partition,pos
scratchers,0.5409723627534542,one,Roberta_Partition,pos
better!!the,0.5391395532416128,one,Roberta_Partition,pos
kewl,0.5362372707575559,one,Roberta_Partition,pos
breadboard,0.5361091047525406,one,Roberta_Partition,pos
brainiacs,0.5334613642522267,one,Roberta_Partition,pos
b000gkatu0&linkcode,0.5303036241876574,one,Roberta_Partition,pos
looooves,0.5302929619183907,one,Roberta_Partition,pos
habilities,0.5231062196195125,one,Roberta_Partition,pos
elfs,0.520373332102529,one,Roberta_Partition,pos
anf,0.5186238326132298,one,Roberta_Partition,pos
itpackaging,0.5160142881529671,one,Roberta_Partition,pos
squirteers,0.5152376219630241,one,Roberta_Partition,pos
chtistmas,0.5150227480028805,one,Roberta_Partition,pos
tnx,0.514840129762888,one,Roberta_Partition,pos
constantly.he,0.5147376633766625,one,Roberta_Partition,pos
"2,4,6",0.5146495960271724,one,Roberta_Partition,pos
10-month,0.513828198041986,one,Roberta_Partition,pos
tridimensional,0.5108962900038543,one,Roberta_Partition,pos
experiencemy,0.5044255379873972,one,Roberta_Partition,pos
"that.overall,a",0.5019699062754056,one,Roberta_Partition,pos
tori,0.499535501582755,one,Roberta_Partition,pos
immmensely,0.4986145893732707,one,Roberta_Partition,pos
absolutley,0.4986127689480781,one,Roberta_Partition,pos
marvelously,0.4972834963208208,one,Roberta_Partition,pos
doors).overall,0.4926590495277196,one,Roberta_Partition,pos
deffidently,0.4907586453482508,one,Roberta_Partition,pos
disassemble(she,0.4900651071892262,one,Roberta_Partition,pos
puzzle!i,0.4868646229431733,one,Roberta_Partition,pos
4'year,0.4844078719615936,one,Roberta_Partition,pos
it!!great,0.4803585577223982,one,Roberta_Partition,pos
youngins,0.4786689230551322,one,Roberta_Partition,pos
embarassing,0.477511616148477,one,Roberta_Partition,pos
heels!!five,0.476046897786354,one,Roberta_Partition,pos
thisi,0.4750969926516215,one,Roberta_Partition,pos
oldthey,0.4738744162596188,one,Roberta_Partition,pos
plushie,0.4722192274199591,one,Roberta_Partition,pos
toy!highlights:-,0.4717085909860472,one,Roberta_Partition,pos
3-y,0.4695728634084973,one,Roberta_Partition,pos
mnths)still,0.4671038275318486,one,Roberta_Partition,pos
wer,0.4657283019688394,one,Roberta_Partition,pos
it.(great,0.4656947851580169,one,Roberta_Partition,pos
cute!just,0.4648054806109434,one,Roberta_Partition,pos
ecuestria,0.4633454879124959,one,Roberta_Partition,pos
gorgous,0.4629645928740501,one,Roberta_Partition,pos
chest:)a,0.4606724392403574,one,Roberta_Partition,pos
perfectson,0.4593172161943382,one,Roberta_Partition,pos
turkeyandinflatable,0.458277707387294,one,Roberta_Partition,pos
spiced,0.456850256625708,one,Roberta_Partition,pos
decoset,0.4562562173232436,one,Roberta_Partition,pos
too.got,0.456225403646628,one,Roberta_Partition,pos
fans!i,0.4553498318330163,one,Roberta_Partition,pos
trycheap,-0.6434675802787145,one,Roberta_Partition,neg
fritzes,-0.6445806560868568,one,Roberta_Partition,neg
3.95,-0.6508264045186695,one,Roberta_Partition,neg
nonthing,-0.6553995809739543,one,Roberta_Partition,neg
largeand,-0.6592549766507446,one,Roberta_Partition,neg
ricer,-0.662551469251535,one,Roberta_Partition,neg
made-,-0.6627627775932734,one,Roberta_Partition,neg
oxymoron,-0.6727192267509443,one,Roberta_Partition,neg
car;et,-0.672775277402252,one,Roberta_Partition,neg
knock'em,-0.6763146352022886,one,Roberta_Partition,neg
harzard,-0.6834903678433462,one,Roberta_Partition,neg
are!!!really,-0.6879541261587292,one,Roberta_Partition,neg
yoyo.com,-0.693039344685773,one,Roberta_Partition,neg
recognizeable,-0.6974322348833084,one,Roberta_Partition,neg
"says,""this",-0.7016443003279468,one,Roberta_Partition,neg
8x10,-0.7050300709088333,one,Roberta_Partition,neg
softee,-0.7097639385610819,one,Roberta_Partition,neg
whould,-0.7167166297634442,one,Roberta_Partition,neg
yorkie,-0.7195187702488441,one,Roberta_Partition,neg
cheapley,-0.7196027123453942,one,Roberta_Partition,neg
disappearcomplete,-0.725750574108326,one,Roberta_Partition,neg
s033g.,-0.7333128324576786,one,Roberta_Partition,neg
percison,-0.7335308883339167,one,Roberta_Partition,neg
weak-,-0.7371661029756069,one,Roberta_Partition,neg
out!!!cons,-0.7540197158232331,one,Roberta_Partition,neg
unfortunatley,-0.7549661779332728,one,Roberta_Partition,neg
http://youtu.be/s6-5rfbj6s4,-0.7572104633907746,one,Roberta_Partition,neg
saggy.they,-0.7615259768707412,one,Roberta_Partition,neg
4y.o,-0.7684374024279605,one,Roberta_Partition,neg
wastage,-0.7737372989455858,one,Roberta_Partition,neg
thee,-0.7794758503635724,one,Roberta_Partition,neg
29.95,-0.7862310770899057,one,Roberta_Partition,neg
infantile,-0.7868103355388433,one,Roberta_Partition,neg
kids.maybe,-0.7907959369144268,one,Roberta_Partition,neg
made.so,-0.7934850874159332,one,Roberta_Partition,neg
"go""ing",-0.7982787521665586,one,Roberta_Partition,neg
lucks,-0.8012611164858466,one,Roberta_Partition,neg
wayyyyy,-0.806805197894573,one,Roberta_Partition,neg
use!disapointed,-0.8127902687660284,one,Roberta_Partition,neg
playded,-0.8138903863728046,one,Roberta_Partition,neg
anymore?my,-0.8154247542380094,one,Roberta_Partition,neg
quaity,-0.8156461268663406,one,Roberta_Partition,neg
12.1/2,-0.8180733256042004,one,Roberta_Partition,neg
.this,-0.8189507484715773,one,Roberta_Partition,neg
disservice,-0.8208384726728712,one,Roberta_Partition,neg
apurple,-0.8284470262852582,one,Roberta_Partition,neg
does't,-0.8318872345623628,one,Roberta_Partition,neg
intresing,-0.8323337711393834,one,Roberta_Partition,neg
verrrrrry,-0.8348653192321459,one,Roberta_Partition,neg
crownbad,-0.8398669481277465,one,Roberta_Partition,neg
productreally,-0.8398669481277465,one,Roberta_Partition,neg
scalding,-0.8488161450082604,one,Roberta_Partition,neg
s***ty,-0.8505519971251488,one,Roberta_Partition,neg
work.cute,-0.8531927696296148,one,Roberta_Partition,neg
whirrrrrrrrrrrrrrrzzzzzzz,-0.8541719578341811,one,Roberta_Partition,neg
disgusting.1,-0.8546769205066894,one,Roberta_Partition,neg
out.would,-0.8632561754257906,one,Roberta_Partition,neg
disappointed!okay,-0.866196226051432,one,Roberta_Partition,neg
craked,-0.8676986936479807,one,Roberta_Partition,neg
unstatisfied,-0.8807068662087721,one,Roberta_Partition,neg
offtail,-0.8887227947805443,one,Roberta_Partition,neg
buuuuut,-0.9094848484252438,one,Roberta_Partition,neg
flustrating,-0.91548485702702,one,Roberta_Partition,neg
apart!i,-0.9212071677800596,one,Roberta_Partition,neg
oaky,-0.9274940908113434,one,Roberta_Partition,neg
junkkids,-0.9274940908113434,one,Roberta_Partition,neg
llx,-0.938561456091702,one,Roberta_Partition,neg
junkkkkkkkkkkk!~,-0.9445033368964986,one,Roberta_Partition,neg
roundly,-0.945330431726244,one,Roberta_Partition,neg
http://www.amazon.com/mindware-44204w-imaginets/dp/b0037z8dek,-0.9744662073383028,one,Roberta_Partition,neg
"18"").wasted",-1.0012118021647134,one,Roberta_Partition,neg
horribl,-1.014159263460897,one,Roberta_Partition,neg
shipment(from,-1.040308378127879,one,Roberta_Partition,neg
are.definitely,-1.0430279659022663,one,Roberta_Partition,neg
toypedos,-1.0439152462141854,one,Roberta_Partition,neg
qualitynot,-1.048531181445079,one,Roberta_Partition,neg
anhonest,-1.059675541520119,one,Roberta_Partition,neg
huh?wish,-1.0795643815855962,one,Roberta_Partition,neg
air.http://www.amazon.com/nerf-n%252dstrike-magstrike-as%252d10/dp/b001q4bwpq/ref=sr_1_2?ie=utf8&qid=1289942156&sr=8-2,-1.0824034602111268,one,Roberta_Partition,neg
not!!the,-1.0842585963939897,one,Roberta_Partition,neg
allhope,-1.1149123506112533,one,Roberta_Partition,neg
unscented,-1.1247718572616576,one,Roberta_Partition,neg
resolved.big,-1.1588940264711725,one,Roberta_Partition,neg
nothing!!!how,-1.1758811869300327,one,Roberta_Partition,neg
back???sad,-1.175881186930033,one,Roberta_Partition,neg
nevere,-1.2112589506432414,one,Roberta_Partition,neg
puking,-1.2125731308539338,one,Roberta_Partition,neg
quickly.computer,-1.2157274335622787,one,Roberta_Partition,neg
terrible!!!!if,-1.2162840468809009,one,Roberta_Partition,neg
fidgeting,-1.2400918267667294,one,Roberta_Partition,neg
disorienting,-1.2434646473931414,one,Roberta_Partition,neg
did.not.like.it,-1.2714137189531405,one,Roberta_Partition,neg
junkmessy,-1.2973242001608014,one,Roberta_Partition,neg
brands!don't,-1.3557567112147808,one,Roberta_Partition,neg
parts.hopefully,-1.3778411104410353,one,Roberta_Partition,neg
hard).i,-1.4980558067121923,one,Roberta_Partition,neg
easily.dont,-1.5054931559082532,one,Roberta_Partition,neg
shinny,-1.557186823648711,one,Roberta_Partition,neg
dinky!not,-1.6525581247603092,one,Roberta_Partition,neg
vacuume,-1.9558249190449717,one,Roberta_Partition,neg
miracle,0.3248719740203656,multi,Roberta_Partition,pos
6yr,0.2657185391074093,multi,Roberta_Partition,pos
granddaughters,0.2491956929520448,multi,Roberta_Partition,pos
compliments,0.2403193909039805,multi,Roberta_Partition,pos
awsome,0.23880446202768,multi,Roberta_Partition,pos
lifelike,0.2385879984574136,multi,Roberta_Partition,pos
7th,0.2309797746005402,multi,Roberta_Partition,pos
addicting,0.2254948195065769,multi,Roberta_Partition,pos
mommies,0.2249636486359742,multi,Roberta_Partition,pos
godson,0.2228367911811969,multi,Roberta_Partition,pos
worlds,0.2220252150249078,multi,Roberta_Partition,pos
octonauts,0.2095281143698988,multi,Roberta_Partition,pos
nieces,0.2054078362035647,multi,Roberta_Partition,pos
grandaughter,0.2008681956828099,multi,Roberta_Partition,pos
sturdiness,0.1982289853014775,multi,Roberta_Partition,pos
this-,0.1931191963948186,multi,Roberta_Partition,pos
grandsons,0.1822963445141302,multi,Roberta_Partition,pos
ninjago,0.1820656498097789,multi,Roberta_Partition,pos
cutest,0.1788231657881516,multi,Roberta_Partition,pos
lovable,0.1747513142896291,multi,Roberta_Partition,pos
adores,0.1662800892021602,multi,Roberta_Partition,pos
unbreakable,0.155290956220336,multi,Roberta_Partition,pos
nonstop,0.1518496236139305,multi,Roberta_Partition,pos
em,0.1512262206883972,multi,Roberta_Partition,pos
grandkids,0.1507997358598569,multi,Roberta_Partition,pos
20-month,0.1505611103407711,multi,Roberta_Partition,pos
fabulous,0.1504158100813288,multi,Roberta_Partition,pos
yay,0.1501281898211849,multi,Roberta_Partition,pos
th,0.1457944033467876,multi,Roberta_Partition,pos
bookshelf,0.1448151761532947,multi,Roberta_Partition,pos
;),0.1438390402529793,multi,Roberta_Partition,pos
magnificent,0.1398276521848041,multi,Roberta_Partition,pos
chewbacca,0.1363047818393961,multi,Roberta_Partition,pos
5-yr,0.1357031737642222,multi,Roberta_Partition,pos
sculpting,0.1333152242098149,multi,Roberta_Partition,pos
completes,0.1322508827138198,multi,Roberta_Partition,pos
grandchild,0.1321933371442821,multi,Roberta_Partition,pos
preschooler,0.1315516338220681,multi,Roberta_Partition,pos
cuddly,0.1314073183343214,multi,Roberta_Partition,pos
absolutly,0.1277200195096077,multi,Roberta_Partition,pos
beanie,0.1275165322197468,multi,Roberta_Partition,pos
sturdily,0.1273837695523084,multi,Roberta_Partition,pos
boardgame,0.1259726360838155,multi,Roberta_Partition,pos
neices,0.1245903764674574,multi,Roberta_Partition,pos
yoyo,0.1223766942770561,multi,Roberta_Partition,pos
swiper,0.1222670356870281,multi,Roberta_Partition,pos
movable,0.1218471885917543,multi,Roberta_Partition,pos
bday,0.1197122079916665,multi,Roberta_Partition,pos
batcave,0.1185145850759211,multi,Roberta_Partition,pos
littlest,0.118225128116562,multi,Roberta_Partition,pos
spongebob,0.1180508001895118,multi,Roberta_Partition,pos
teenaged,0.118034252030456,multi,Roberta_Partition,pos
funnier,0.1180325545781251,multi,Roberta_Partition,pos
schooler,0.1151670217487817,multi,Roberta_Partition,pos
decently,0.115104738976877,multi,Roberta_Partition,pos
5yo,0.1148269039772751,multi,Roberta_Partition,pos
fave,0.113897276849525,multi,Roberta_Partition,pos
squinkies,0.1137988699383249,multi,Roberta_Partition,pos
howleen,0.1121373520968308,multi,Roberta_Partition,pos
deer,0.1114804412339453,multi,Roberta_Partition,pos
loves,0.1113103038358241,multi,Roberta_Partition,pos
clawdeen,0.1107744631096865,multi,Roberta_Partition,pos
necklaces,0.1085720394382222,multi,Roberta_Partition,pos
delivers,0.1085590917397234,multi,Roberta_Partition,pos
playhouse,0.1075662657702676,multi,Roberta_Partition,pos
sparkles,0.1071934478114319,multi,Roberta_Partition,pos
littler,0.1069776094767338,multi,Roberta_Partition,pos
snuggling,0.1064752805113743,multi,Roberta_Partition,pos
rapunzel,0.1063381213172339,multi,Roberta_Partition,pos
nephews,0.1063066658127036,multi,Roberta_Partition,pos
adore,0.1058562190394997,multi,Roberta_Partition,pos
highly,0.105576460389732,multi,Roberta_Partition,pos
4-yr,0.1049030632760067,multi,Roberta_Partition,pos
huggable,0.1048429744488575,multi,Roberta_Partition,pos
perfect,0.1046437436234358,multi,Roberta_Partition,pos
walkers,0.1045294011426713,multi,Roberta_Partition,pos
zebras,0.104450036330436,multi,Roberta_Partition,pos
darling,0.1042012125669583,multi,Roberta_Partition,pos
geeks,0.1037404437787227,multi,Roberta_Partition,pos
snuggly,0.1028529111204655,multi,Roberta_Partition,pos
draculaura,0.1020251719367152,multi,Roberta_Partition,pos
duper,0.1019936107864112,multi,Roberta_Partition,pos
adored,0.1017302593260425,multi,Roberta_Partition,pos
shrinky,0.1016298852168215,multi,Roberta_Partition,pos
bedding,0.1014044767860232,multi,Roberta_Partition,pos
addition,0.1012208029380207,multi,Roberta_Partition,pos
slippers,0.1006372806228212,multi,Roberta_Partition,pos
mcstuffins,0.100365628679245,multi,Roberta_Partition,pos
caterpillars,0.100220071722635,multi,Roberta_Partition,pos
tights,0.0995899620401351,multi,Roberta_Partition,pos
guppies,0.0988919132632199,multi,Roberta_Partition,pos
wonderful,0.0982986257604333,multi,Roberta_Partition,pos
brave,0.0980995222146922,multi,Roberta_Partition,pos
olivia,0.096796655446192,multi,Roberta_Partition,pos
calico,0.0967462364133795,multi,Roberta_Partition,pos
