word,score,word_count
top,-0.007691483846924496,414
messy,-0.00587842724511845,52
requiring,-0.015602914626998067,11
unplugging,-0.00565177630194133,2
careful,-0.008733211598771086,104
cleaning,-0.007415116165446164,34
inside,-0.010145828533888224,200
holder,-0.004515379153839755,6
minus,-0.005783871547732625,16
star,-0.010495882330961562,186
umm,-0.00565177630194133,2
exactly,-0.00690839128697494,179
things,-0.006931206332669546,509
where,-0.0074220627591733606,406
hopefully,-0.010225158358041303,52
road,-0.005178246870691276,26
bump,-0.005923166035327423,9
sucess,-0.00565177630194133,2
peace,-0.004606139340089781,18
dog,-0.006436004312608332,931
13,-0.0036437886632590968,32
years,-0.004405722000364887,659
old,-0.007124750434653813,786
particularly,-0.004160828306431367,52
sensitive,-0.005749030995263929,77
settling,-0.003457597565266042,4
newman,-0.008098262937627939,187
loves,-0.000830423548498529,506
trouble,-0.006880812420974206,90
though,-0.007873408377693326,637
smallest,-0.009537581644138808,60
paying,-0.008139151788132853,112
twice,-0.006423665681702801,139
set,-0.004582975726691907,121
ship,-0.006160037001328579,97
monthly,-0.0004193678986361551,22
splenda,-0.004737069304556143,38
equal,-0.005612743828172054,37
nustevia,-0.0038156128673965412,15
tibetin,-0.0022757435062976585,1
terrior,-0.0022757435062976585,1
wellness,-0.007874966572467217,86
birth,-0.000858675216651439,5
recently,-0.0056462133175470535,208
organics.<br,-0.0022757435062976585,1
gradually,-0.006780855031747586,19
change,-0.008058157204783685,225
"livi,<br",-0.0022757435062976585,1
newmans,-0.008214306412692707,28
',-0.007794031056420675,879
leave,-0.007921276872457441,131
hungry,-0.008102386318240288,83
funny,-0.007606012387568976,94
queen,-0.00230459617018217,3
knows,-0.006481807907688069,69
cartoon,-0.0023283456320253512,1
label,-0.010650042911760658,254
serious,-0.010170779740896337,68
pizza,-0.008084795893681133,69
sauce,-0.0035671537261916593,386
tasted,-0.011069206679675696,821
basically,-0.009512989165788853,129
us,-0.006435255413845414,477
homemade,-0.002308272670262708,76
anymore,-0.008622799145730673,139
google,-0.007934904780955496,60
don,-0.0023283456320253512,1
pepino,-0.0023283456320253512,1
read,-0.009559965000117335,404
rave,-0.007987267458722977,42
reviews.<br,-0.0023283456320253512,1
/>we,-0.006439613207790955,76
cans,-0.009015516349402293,445
pie,-0.0036730679265293007,79
two.<br,-0.0017987803676624025,2
tomato,-0.008054515386251725,97
under,-0.007844956654098543,156
sclafani,-0.0023283456320253512,1
highly,-0.001397883340403143,371
recommended,-0.004463046835149208,230
due,-0.00895915303743756,196
husband,-0.004336614838241676,400
newly,-0.008924081056624842,11
required,-0.007213036809367599,53
diet,-0.006084174788189226,507
acted,-0.004639002683094683,2
death,-0.008599216305927635,40
row,-0.008137723084397008,17
finding,-0.0025809891710703364,85
immensely,-0.004921964546599257,15
him,-0.005218939582112937,443
pancakes,-0.007099507511837832,387
feel,-0.006646924123610908,499
being,-0.007247337242303652,668
unfairly,-0.004680800610779746,1
punished,-0.004680800610779746,1
neighbor,-0.0037791752883498337,13
faced,-0.004680800610779746,1
similar,-0.007508565229256816,187
circumstance,-0.004680800610779746,1
shared,-0.003935884852308268,48
her,-0.006957032064049117,1000
"href=""http://www.amazon.com",-0.005511464445024777,334
gp,-0.005510144649220936,335
"b004391dk0"">bisquick",-0.003802077709190295,5
pancake,-0.009023843922958028,206
16-ounce,-0.002750271248312759,19
3)</a,-0.0050460440517851495,13
>,-0.006709350812707787,688
body,-0.004914888036713166,156
full,-0.007455904159480875,527
fair,-0.006746892395118768,100
trade,-0.004261788285974123,28
'd,-0.008437292985052277,810
discounted,-0.006875684905289978,13
overcome,0.0016345435554669368,3
desire,-0.004231063729377335,8
affordable,1.806918913556012e-05,48
seeds,-0.006299294998859385,388
refund,-0.01729455990556841,179
sprouted,-0.012364038137061504,12
chia,-0.002531671142553732,114
seed,-0.008377494038074857,109
powder,-0.008833801380960434,432
elsewhere,-0.009154358343463532,63
:),-0.004135592959839049,126
iced,-0.004062800555836586,212
locally,-0.0037680469644612007,109
fall,-0.005781011114955908,60
winter,-0.002997389017857238,59
nearby,-0.004165105133183412,20
neighborhood,-3.663400305564789e-05,10
stocks,0.004454416720142642,2
gourmet,-0.004270044430041004,100
imported,-0.00977988307700677,30
enjoy,-0.0032618164283645464,545
baxters,0.0034649962931992684,2
soups,-0.0045790799615667175,68
canada,-0.006266332506086961,35
butternut,-0.004990758146858652,6
squash,-0.005993516527620007,8
soup,-0.008555377823431853,342
quite,-0.005639481925806085,454
mellow,-0.0005837535414175506,29
mild,-0.0023111225848498063,146
goes,-0.0029314878916619934,170
down,-0.008150382451723821,652
real,-0.008632449985553231,590
90,-0.0057570002841320555,51
serving,-0.006779300031757422,286
servings,-0.008185276885862531,86
alas,-0.011055945609562972,38
sodium,-0.008064832549765266,243
otherwise,-0.008204386200899205,130
good.<br,-0.006407702071736671,40
/>gary,0.0013139814803892278,6
peterson,0.0013139814803892278,6
dad,-0.00516177936025315,52
yuban,-0.0010737300587499864,58
remember,-0.006046639908932773,151
stronger,-0.004723513082877814,67
break,-0.007318938543636444,105
spoons,-0.009646430667590244,7
stirring,-0.0016332041571086864,9
plan,-0.006022184203544814,139
shopping,-0.0029453483089603495,46
stops,-0.005304040638514504,17
trips,-0.002590341600133417,47
takes,-0.004671048381001067,162
serve,-0.0040371942899514145,105
'm,-0.007866359822325138,1655
lemon,-0.006877763654862262,213
guy,-0.003053034539098318,55
another,-0.008122221208587414,614
smells,-0.010871412754895525,185
then,-0.006992925245014486,1303
play,-0.004696725759479665,36
doh,-0.002065575095208866,1
magic,-0.004453455171373952,47
markers,-0.003644092094489982,2
report,-0.01317917820889437,45
exposed,-0.012669368798301547,28
to.<br,-0.005922201870627014,12
/>here,-0.007277899808755203,23
packs,-0.007193701646254604,153
give,-0.007254178098108484,859
father,-0.004781581489322188,47
stay,-0.008193890461128565,154
public,-0.007167123153739803,34
mad,-0.009819288132572601,16
half,-0.008651515930993876,617
clothed,-0.002065575095208866,1
emergency,-0.005307174265421132,20
70,-0.0032887804551473836,51
year,-0.005304170015942647,480
widower,-0.002065575095208866,1
score,-0.00506136719109054,5
base,-0.005347494467080771,68
component,-0.008048988290716503,15
guest,-0.005045274477471442,10
moment,-0.009204567646272354,36
*,-0.007541059178337745,275
below,-0.006076876156995196,28
daily,-0.004963374077139765,159
ritual,6.212106334281852e-05,7
sunrise,-0.005730231121063601,2
aperitifs,-0.002065575095208866,1
asked,-0.008542928555227461,85
dedication,-0.00019368127683264894,2
replies,-0.019022142448945182,6
apparently,-0.009865969860097539,82
referring,-0.010338290856631108,7
mixed,-0.006561274033681096,241
typical,-0.006832828129835123,54
flavorings,-0.0072790276654768025,27
taxed,-0.002065575095208866,1
untaxed,-0.002065575095208866,1
regulated,-0.010748743622104687,6
unregulated,-0.002065575095208866,1
occasionally,-0.005146123356731777,44
adds,-0.0006325584830450994,47
morning,-0.001989803965386801,300
satisfied,-0.002474517952791437,64
customer,-0.00911630168338253,211
present,-0.00560013484450677,58
occasion,-0.0060933328200775795,29
take,-0.0069711749266679335,593
actions,-0.002065575095208866,1
word,-0.008930564949046295,80
it!<br,-0.007233115700655184,28
/>(*1),-0.002065575095208866,1
sure,-0.008286543426772364,763
seems,-0.006942253655087492,385
drive,-0.0046463301716501365,53
please,-0.009561375497434552,290
tell,-0.006099060434817698,205
bring,-0.003418146702183634,84
many,-0.00606060867980208,994
clothes,-0.007657170778997069,6
sir,-0.002065575095208866,1
cdc,-0.002065575095208866,1
showering,-0.002065575095208866,1
extremely,-0.00747526115989353,185
bitter,-0.009607322651974847,491
dumped,-0.012291383683104028,36
afraid,-0.009718924720583005,69
wp,-0.010198505081313534,55
sumatra,-0.005239261124058174,65
kopi,-0.004603883273560933,38
raya.<br,-0.0047787107742624365,12
/>for,-0.009208057795951139,110
reference,-0.0043731169952482725,21
purposes,-0.007570044368678058,38
starbucks,-0.004232951334434948,207
americano.<br,-0.004416371036374283,14
/>my,-0.005478703362363345,134
are:<br,-0.004798518166048638,16
/>starbucks,-0.004384658819527787,43
caffe,-0.004416371036374283,28
verona,-0.004412047503207052,30
pike,-0.004416371036374283,14
place,-0.003998385616557391,188
/>green,-0.004427495924874958,57
mountain,-0.007092082998955629,245
xtra,-0.004416371036374283,14
sumatran,-0.005848943517346995,33
reserve,-0.007363426176736978,67
double,-0.007613683431326642,95
diamond,-0.00647125881249564,149
revv,-0.004704464434209513,15
/>other,-0.004996522137138258,18
decaf,-0.004097949655443798,310
jazzed,-0.004416371036374283,14
wolfgang,-0.009377285225257926,356
puck,-0.008672847526243128,328
lake,-0.004140295212873753,16
lodge,-0.004085422725976532,17
caribou,-0.005418204973691235,61
mahogony,-0.004832548390381728,17
raya,-0.0019072644399367325,17
actual,-0.008932310795174259,137
accidently,-0.013040491587501793,6
thinking,-0.010293211665578492,169
claimed,-0.010935555986148152,20
front,-0.007555346237488179,71
package,-0.008776572330814487,551
ingredient,-0.010426227187337149,360
list,-0.010301474106878842,279
else,-0.008155882892433257,283
chicken,-0.006344409231964467,488
drugs,-0.00912003794344202,13
hormones,-0.010156076129740236,10
fed,-0.008694779761149967,113
conventionally,-0.014000363308150554,5
raised,-0.007733124753284264,13
animals,-0.00943540334983618,62
important,-0.006789312343064526,109
tabs,-0.008740458426652296,13
daughters,0.0003708652851155084,9
tripping,-0.00827867369914849,30
party,-0.005382248238567097,111
invited,-0.005031345537315512,4
spread,-0.0056776489069121335,91
items,-0.008995531274834653,261
everyone,-0.0044540768855478976,308
mberry,-0.009435351584620598,29
literally,-0.009801529871661987,79
blown,-0.009193099665426249,18
next,-0.005812544160129616,267
dill,-0.007815304212472946,11
pickle,-0.0090492596443251,15
ketchup,-0.0043390986886654255,29
mustard,-0.004087002475593788,45
stop,-0.007258526777792907,136
dipping,-0.0019166489419557109,26
fingers,-0.0025830582995753173,11
unbelievable,-0.009198087222516934,15
dry,-0.008171488195511589,345
strawberries,-0.0037828225861379306,30
ate,-0.007774823215582796,183
entire,-0.008591107750436984,153
rollups,-0.007168605517581455,1
thanks,-0.00242384820354912,169
carrying,-0.002324018289934587,51
wonderful,-0.0007813712984026471,462
longer,-0.005551341807214719,235
carries,-0.003359477280166648,39
generally,-0.007384542011145932,89
promotes,-0.003091339002279104,6
thier,-0.007241490454637188,8
private,-0.001516534402368658,5
.<br,-0.007902926338605249,36
folks,-0.007475781182510816,39
whom,-0.0032347246318557964,6
fettuccine,0.0018009354692003399,1
alfredo,-0.0005753068536412481,3
nt,-0.009093113351970708,352
beat,-9.790286003553907e-05,64
fast,-0.0013179549335837174,230
italian,-0.0015484187440957906,54
pasta,-0.004290101981285956,145
30,-0.006112026676687357,133
minutes,-0.007010652123613383,316
extra,-0.00587845282952786,356
parm,0.0013456247486374195,2
cheese,-0.004396698638094469,337
personal,-0.004366274582731472,79
preference,-0.0036273139113427826,32
tossing,0.0027181571071514554,4
boneless,0.0003591087053569531,3
skinless,-0.0009063293962717579,5
grilled,-0.00026533252034428373,23
create,-0.006681874140861902,44
/>thanks,-0.003995497675519522,24
mc,0.0014653231140891875,2
cormicks,0.0018009354692003399,1
making,-0.006909071029964134,458
availalbe,0.0018009354692003399,1
/>chuck,0.0018009354692003399,1
runzo,0.0018009354692003399,1
pittsburgh,0.0018009354692003399,1
pa,-0.0013939066421558197,7
dogs,-0.006193068004850902,450
"b003diiz9o"">cesar",0.0009475508362083929,1
softies,0.0025937679994583757,3
6.7-ounce,0.0009475508362083929,1
6)</a><br,-0.0019031591450075214,5
dachshund,-0.0033645197358850966,4
boys,-0.001072696543895673,19
giving,-0.00850528502553765,251
treats,-0.004575445815336758,393
stars.<br,-0.0010699193029702454,3
/>after,-0.006983546042646114,36
evening,0.0009515259855343971,49
walk,-0.003976939899557813,22
head,-0.004488333184819294,24
straight,-0.006335114940318028,100
impatiently,0.0009475508362083929,1
wait,-0.004841775243826883,150
open,-0.00761662655507302,308
door,-0.0029143521231379055,57
reward,0.003171517538554232,13
compared,-0.005517965852431123,152
egg,-0.007495078248016345,151
proteins,-0.004431000591497234,24
used,-0.00697465709107099,1243
sweetened,-0.006487615775945042,74
low,-0.006102235808902052,511
carbs,-0.004472729422529508,93
prefer,-0.004347374488761529,249
unsweetened,-0.0034308745103436796,20
version,-0.007072000002651769,190
blender,-0.00538812916374872,30
naturally,-0.006879713279260639,46
sweeten,-0.007878266505468016,36
likes,-0.004848400175008218,244
c,-0.007537972498365596,166
instantize,-0.0027803475330013803,1
almond,-0.0002732715342337878,88
spoon,-0.006276698437148254,61
greasy,-0.006531990142681789,66
usual,-0.00507967508424253,97
browner,-0.00863702207420526,3
sturdy,-0.0019034391474362497,13
sampled,-0.0054346772399496614,19
coffe,-0.0060541720224474216,24
robust,-0.001667942704160922,38
carbou,-0.004795641581561844,2
mahogany,-0.002226348923506776,19
dosn't,-0.0012871898588976667,1
provide,-0.004918255293316583,75
cassify,-0.0012871898588976667,1
medium,-0.0032745321152265177,217
melow,-0.0012871898588976667,1
u,-0.008621766821157211,37
bbq,-0.005704364711577303,163
wings?<br,0.0021415101469271273,1
/>use,-0.008458733795653036,10
glase,0.0021415101469271273,1
delicious.<br,-0.00369431050013004,13
extensive,-0.007256122382338315,5
allergies,-0.004997643417168667,104
infant,-0.007196514447958041,31
toddler,-0.009662565960271954,35
consistently,-0.002116886020662263,31
nut,-0.006102177050927837,105
allergy,-0.007725541033283198,75
safe,-0.009176051595121361,108
unfortnately,-0.007256122382338315,5
times,-0.006964347816754242,452
varieties,-0.0031853207154134804,139
rock,-0.008586515056425157,56
wo,-0.008218596072671756,507
tooth,-0.0054162029502142954,51
subscribe,-0.003439753758835191,176
cancelled,-0.014297238552426221,27
agree,-0.00640854934664558,129
previous,-0.008706641699759298,93
post,-0.007008891852278393,69
stands,-0.0031787426220059997,32
cookies,-0.009376896662045374,533
changed,-0.010210064090328923,162
appetizing,-0.008545459032488281,17
address,-0.0067958227759422705,20
issue,-0.01049948362853997,181
enhance,-0.0046336251172629005,17
bummer,-0.009239251561439,13
packaging,-0.009432053216329063,385
deep,-0.00429420268962824,45
rich,-0.00447410859917938,256
..,-0.007521495665365044,435
desired,-0.005262546687507214,21
upon,-0.008615927252926524,142
opening,-0.007911831134044828,94
began,-0.008591656794827996,85
hill,-0.006173113905354611,30
aroma,-0.005711273005464304,234
invest,-0.005186926567318248,1
air,-0.007874876002620565,130
tight,-0.007665729824067871,37
chocolates,-0.009252348208038021,149
pictured,-0.012485696590180067,50
directly,-0.006750165872201939,89
bucks,-0.0063952326160549135,48
crackers,-0.00263205581127937,179
dr,-0.007368959335515708,44
kracker,0.004448404141325126,6
insure,-0.004107628626790959,3
run,-0.0033674854753842124,133
current,-0.006006383360749952,48
topping,-0.0027445409447047694,30
goat,-0.0019791614360864,102
whether,-0.007995677070283879,66
mediate,-0.004487279223006529,1
hairball,-0.00752897155095381,19
hair,-0.0062471705834705,52
russian,-0.004953742311184084,28
blue,-0.007765969969261675,292
rarely,-0.00940951928065672,67
vomits,-0.010662323717356228,8
while,-0.0060864638592448075,625
toby,-0.004487279223006529,1
frequently,-0.0034364396126974144,31
regardless,-0.00678821459705432,19
nevertheless,-0.00642281700537549,12
cats,-0.0071274147257575915,410
greatly,-0.007747234509138184,23
