word,NNprob,wordCount,NN_Rank
flicked,-30.55779,2,9763
anyways,-30.565248,19,9764
group,-30.56904,38,9765
lot,-30.569323,199,9766
needa,-30.569605,12,9767
tough,-30.57153,42,9768
command,-30.587769,2,9769
guitar,-30.59749,25,9770
excuses,-30.6034,16,9771
energy,-30.614061,29,9772
ultimate,-30.626642,26,9773
emperor,-30.63377,1,9774
example,-30.638914,30,9775
silenced,-30.658142,1,9776
struggles,-30.658442,1,9777
require,-30.661118,2,9778
anyhow,-30.666933,10,9779
chunky,-30.671955,1,9780
direct,-30.6769,18,9781
autotune,-30.680292,1,9782
superb,-30.683905,3,9783
hanh,-30.689734,30,9784
forum,-30.693197,4,9785
grump,-30.704054,1,9786
beast,-30.713682,13,9787
l0l,-30.72368,1,9788
beats,-30.739256,9,9789
haha,-30.745981,237,9790
dissapointment,-30.756685,11,9791
#notgood,-30.788578,1,9792
totally,-30.790194,36,9793
previously,-30.795736,2,9794
no1,-30.796036,5,9795
outrageous,-30.801409,1,9796
short,-30.81454,109,9797
road,-30.837751,58,9798
let,-30.840935,568,9799
invincible,-30.842072,1,9800
vera,-30.847017,1,9801
gunns,-30.848959,1,9802
wed,-30.858023,2,9803
dosent,-30.866327,1,9804
die,-30.871107,179,9805
produces,-30.871695,16,9806
#redemption,-30.877636,1,9807
mocks,-30.880787,2,9808
hampers,-30.887274,1,9809
puting,-30.895891,1,9810
finsh,-30.897648,1,9811
than,-30.90537,432,9812
jason,-30.908041,1,9813
commonly,-30.91385,1,9814
dedicated,-30.928535,4,9815
1010,-30.937561,1,9816
fifa,-30.940939,3,9817
silent,-30.95519,23,9818
possible,-30.969555,39,9819
chucking,-30.971466,1,9820
mch,-30.974663,1,9821
decency,-30.979116,13,9822
alll,-30.988306,2,9823
cluster,-30.991968,1,9824
psychotic,-30.992048,1,9825
wants,-31.005796,86,9826
185,-31.013134,1,9827
infront,-31.017233,4,9828
backstabbing,-31.018404,1,9829
15,-31.028057,43,9830
feature,-31.037546,25,9831
for,-31.040316,4461,9832
laura,-31.060884,3,9833
was,-31.067617,1781,9834
srsly,-31.075556,9,9835
bowls,-31.075846,15,9836
choke,-31.094494,20,9837
hey,-31.104652,51,9838
3rd,-31.108591,13,9839
apps,-31.11665,3,9840
emma,-31.118261,2,9841
me,-31.120287,3867,9842
most,-31.12334,304,9843
reinstated,-31.132069,1,9844
hard,-31.134552,174,9845
lee,-31.141409,7,9846
t3,-31.151136,1,9847
glued,-31.154436,1,9848
thirst,-31.155031,13,9849
bloke,-31.157269,2,9850
korea,-31.160688,1,9851
said,-31.169481,224,9852
got,-31.172277,1003,9853
ambassador,-31.172518,3,9854
torres,-31.174925,2,9855
sized,-31.18758,3,9856
napalm,-31.204573,1,9857
fix,-31.214846,36,9858
1200,-31.231565,1,9859
pc,-31.231836,16,9860
price,-31.233736,11,9861
urgency,-31.240294,1,9862
might,-31.245646,131,9863
vidic,-31.251171,10,9864
silence,-31.25359,4,9865
seem,-31.254238,70,9866
monster,-31.254295,20,9867
mention,-31.258572,32,9868
blocks,-31.27021,21,9869
efforts,-31.271797,17,9870
unless,-31.282244,9,9871
negatively,-31.282684,1,9872
hahhaa,-31.29189,1,9873
file,-31.2965,28,9874
burned,-31.300158,13,9875
repeating,-31.324162,2,9876
contend,-31.331581,1,9877
debatable,-31.3421,1,9878
656,-31.347677,12,9879
spits,-31.355488,11,9880
wrk,-31.3573,2,9881
record,-31.361769,41,9882
stop,-31.373554,380,9883
bite,-31.373629,19,9884
bile,-31.382109,1,9885
motivated,-31.383999,1,9886
noted,-31.389153,1,9887
btt,-31.391079,1,9888
regrets,-31.410122,5,9889
13,-31.41093,29,9890
believe,-31.411058,194,9891
yer,-31.423586,21,9892
ron,-31.431833,2,9893
"""-master",-31.437962,9,9894
hugee,-31.444551,1,9895
parents,-31.449408,157,9896
foh,-31.450867,2,9897
succeed,-31.456789,6,9898
stolen,-31.465593,16,9899
blabbers,-31.467796,1,9900
unaware,-31.471802,2,9901
trrying,-31.474394,1,9902
convinced,-31.506033,3,9903
shuttlecock,-31.521246,1,9904
ii,-31.523094,50,9905
makem,-31.533066,1,9906
warfare,-31.54262,2,9907
teasing,-31.547102,1,9908
miscalculation,-31.550869,1,9909
top,-31.552013,74,9910
930,-31.558062,2,9911
internet,-31.559462,57,9912
anyone,-31.563795,85,9913
mf,-31.566444,3,9914
despite,-31.568993,11,9915
lockwood,-31.594797,1,9916
non,-31.599195,40,9917
negative,-31.600882,57,9918
tracking,-31.601933,1,9919
chuck,-31.606058,9,9920
hahahha,-31.608587,2,9921
designed,-31.615332,15,9922
presume,-31.616814,1,9923
say,-31.62169,383,9924
species,-31.622284,2,9925
adjectives,-31.642385,1,9926
sed,-31.645864,1,9927
1,-31.658087,191,9928
upsets,-31.66792,1,9929
jacked,-31.675882,2,9930
dangerous,-31.680689,12,9931
pierce,-31.69092,1,9932
urges,-31.697962,3,9933
eric,-31.700117,2,9934
topic,-31.700361,5,9935
brandon,-31.702372,1,9936
whn,-31.705341,5,9937
microwaves,-31.708357,10,9938
annd,-31.714468,1,9939
struggled,-31.715483,1,9940
adrianna,-31.717508,1,9941
barry,-31.718082,14,9942
possibly,-31.72125,34,9943
shoved,-31.72222,1,9944
standings,-31.722452,2,9945
rail,-31.722456,12,9946
truely,-31.735983,19,9947
dona,-31.741285,1,9948
plays,-31.745338,37,9949
utterly,-31.74657,36,9950
completely,-31.747505,131,9951
wears,-31.749813,14,9952
heavy,-31.74993,44,9953
ostensibly,-31.7521,7,9954
product,-31.75466,12,9955
impedes,-31.757277,1,9956
emotions,-31.759964,60,9957
sledge,-31.77853,2,9958
tv,-31.782713,153,9959
1.1,-31.79236,1,9960
flawless,-31.799698,2,9961
satiated,-31.8067,2,9962
track,-31.815346,19,9963
unlike,-31.826384,3,9964
trucker,-31.83774,6,9965
ca,-31.847492,1077,9966
5mins,-31.851765,1,9967
bs,-31.854652,16,9968
old,-31.867826,366,9969
ignoring,-31.871658,20,9970
carrier,-31.8898,1,9971
commenting,-31.89572,11,9972
realtion,-31.89942,11,9973
arizona,-31.908632,14,9974
dumb,-31.909529,31,9975
suppose,-31.915865,27,9976
maxim,-31.917315,10,9977
full,-31.936586,183,9978
guys,-31.940416,85,9979
jenner,-31.946323,5,9980
yu,-31.948177,46,9981
heartache,-31.949623,5,9982
guetta,-31.958578,1,9983
eponine,-31.980204,14,9984
waaaa,-31.9886,1,9985
tink,-31.988997,1,9986
reservations,-31.998335,1,9987
tribe,-32.002346,2,9988
an,-32.003193,1179,9989
metal,-32.00749,16,9990
bae,-32.00866,2,9991
exists,-32.00954,4,9992
habits,-32.01445,5,9993
h8,-32.014748,12,9994
balance,-32.015087,24,9995
force,-32.016636,12,9996
allowed,-32.027874,60,9997
noooooo,-32.037872,16,9998
erghh,-32.042034,1,9999
defeat,-32.059006,16,10000
rin,-32.06154,1,10001
ridiculously,-32.064903,2,10002
provider,-32.065186,1,10003
kept,-32.06567,25,10004
-but,-32.066635,1,10005
booked,-32.06678,4,10006
abt,-32.074165,5,10007
stock,-32.081326,18,10008
counters,-32.091793,1,10009
paterno,-32.102856,1,10010
environment,-32.11587,10,10011
owns,-32.11899,10,10012
s,-32.121716,283,10013
pride,-32.122395,10,10014
bullies,-32.12425,2,10015
development,-32.124626,1,10016
unstoppable,-32.133465,2,10017
quotes,-32.134556,24,10018
often,-32.1403,37,10019
pack,-32.1424,33,10020
plath,-32.15148,1,10021
chill,-32.152836,18,10022
motivational,-32.16166,2,10023
human,-32.162594,55,10024
awake,-32.164497,65,10025
portion,-32.16951,2,10026
1400,-32.181835,1,10027
cnt,-32.186806,3,10028
divorce,-32.193535,2,10029
phone,-32.194813,394,10030
ohhh,-32.19498,10,10031
vain,-32.207478,15,10032
gana,-32.208656,1,10033
motd,-32.21336,1,10034
ijust,-32.21471,1,10035
facepalm,-32.21839,8,10036
bosses,-32.223827,12,10037
refrain,-32.22643,1,10038
illustrate,-32.22938,1,10039
whether,-32.22941,24,10040
vice,-32.232475,1,10041
urself,-32.23479,21,10042
taxes,-32.235287,19,10043
bcs,-32.238884,23,10044
imperitive,-32.241848,1,10045
satisfy,-32.243378,4,10046
smoking,-32.243633,33,10047
stranded,-32.245735,1,10048
reign,-32.24629,11,10049
21,-32.251804,3,10050
s2,-32.259308,1,10051
take,-32.265827,419,10052
sleeping,-32.27236,73,10053
buy,-32.289135,91,10054
where,-32.29056,274,10055
420,-32.291866,13,10056
clever,-32.29582,3,10057
accuser,-32.29777,1,10058
uk,-32.29861,7,10059
he,-32.309155,961,10060
mus,-32.311687,1,10061
forgiven,-32.31201,1,10062
tad,-32.31608,1,10063
denied,-32.319958,2,10064
neil,-32.34381,3,10065
footie,-32.34638,12,10066
il,-32.3488,3,10067
gaming,-32.35371,1,10068
members,-32.354618,14,10069
up,-32.365124,2323,10070
petrol,-32.367466,43,10071
lost,-32.370453,188,10072
hers,-32.375244,12,10073
links,-32.37655,1,10074
gut,-32.3861,15,10075
states,-32.38758,14,10076
contd,-32.389915,1,10077
louise,-32.39101,1,10078
pissing,-32.395107,9,10079
nero,-32.404602,1,10080
(hope,-32.40477,1,10081
spoon,-32.40511,3,10082
champion,-32.413033,21,10083
assertion,-32.41492,1,10084
stockholm,-32.426285,1,10085
exploded,-32.43236,1,10086
crackberry,-32.44016,15,10087
toms,-32.443485,1,10088
classic,-32.451702,20,10089
respect,-32.459522,37,10090
kind,-32.46174,98,10091
popular,-32.468254,14,10092
smirk,-32.473698,7,10093
gaf,-32.481323,1,10094
competitive,-32.48367,2,10095
cooperate,-32.48789,12,10096
yasss,-32.489384,1,10097
olny,-32.496944,1,10098
bolton,-32.504425,2,10099
workers,-32.519432,2,10100
and,-32.522953,7799,10101
bein,-32.53078,9,10102
spain,-32.534283,2,10103
ooohhhh,-32.53439,1,10104
maaaad,-32.538853,1,10105
directv,-32.543236,16,10106
striving,-32.546387,1,10107
effer,-32.55893,12,10108
with,-32.564648,2690,10109
li,-32.569996,2,10110
supervisor,-32.598698,2,10111
proven,-32.60551,1,10112
band,-32.610947,55,10113
2c,-32.61609,12,10114
pvp,-32.62396,1,10115
rear,-32.63535,1,10116
royal,-32.637188,1,10117
nearest,-32.64025,1,10118
silly,-32.644474,28,10119
would,-32.650524,672,10120
seems,-32.66601,78,10121
addict,-32.670147,1,10122
vampire,-32.675873,16,10123
fifth,-32.67696,14,10124
drags,-32.681255,1,10125
theory,-32.68394,6,10126
splitting,-32.684555,1,10127
qualify,-32.691372,1,10128
shorty,-32.69296,1,10129
tariff,-32.725002,1,10130
les,-32.735134,33,10131
invoking,-32.73566,9,10132
undying,-32.740532,1,10133
whyyyyy,-32.747738,1,10134
extract,-32.767532,1,10135
spikes,-32.78301,1,10136
"1,104",-32.78473,1,10137
helped,-32.78681,7,10138
colder,-32.793633,1,10139
creates,-32.80173,10,10140
requested,-32.803772,1,10141
att,-32.808407,23,10142
.-,-32.80952,2,10143
agian,-32.829826,1,10144
common,-32.831894,8,10145
calender,-32.834373,19,10146
stopit,-32.84216,1,10147
ch,-32.85227,1,10148
whipped,-32.86131,2,10149
emails,-32.86303,21,10150
from,-32.863655,1194,10151
trigger,-32.87261,3,10152
1300,-32.880962,1,10153
god,-32.882565,644,10154
woot,-32.890213,2,10155
thrive,-32.892372,1,10156
day,-32.89655,1228,10157
vessel,-32.904514,9,10158
tiring,-32.910755,3,10159
20,-32.918102,66,10160
normal,-32.92835,39,10161
clarity,-32.934128,1,10162
imo,-32.934433,9,10163
misplaced,-32.943607,1,10164
ones,-32.96405,72,10165
extracted,-32.965088,2,10166
irrelevant,-32.97994,41,10167
intervention,-32.98245,2,10168
shoe,-32.986366,7,10169
csn,-32.99146,16,10170
whyyyy,-33.00452,11,10171
fat,-33.00601,124,10172
bringing,-33.007412,38,10173
mt,-33.009865,8,10174
saps,-33.0197,1,10175
beleive,-33.029095,1,10176
su,-33.032078,1,10177
simples,-33.050198,1,10178
supporters,-33.050907,1,10179
whipping,-33.063274,13,10180
incapacitate,-33.077507,1,10181
company,-33.082005,44,10182
how,-33.082703,1003,10183
orders,-33.090645,3,10184
bugger,-33.09124,1,10185
liddle,-33.093845,1,10186
i,-33.101093,16916,10187
gym,-33.103493,96,10188
wwhat,-33.110764,1,10189
till,-33.112827,214,10190
...,-33.116238,3161,10191
fatt,-33.119396,1,10192
orr,-33.128746,13,10193
territorial,-33.13554,8,10194
th,-33.136204,7,10195
ploy,-33.137093,1,10196
insider,-33.144985,11,10197
devs,-33.14588,1,10198
swagger,-33.1514,1,10199
copys,-33.15865,1,10200
culture,-33.16179,2,10201
av,-33.162323,13,10202
da,-33.170933,90,10203
30mins,-33.17823,1,10204
dum,-33.181255,2,10205
stupidest,-33.19137,1,10206
messages,-33.1918,44,10207
channel,-33.207676,28,10208
hemophiliacs,-33.2102,26,10209
chopped,-33.211033,1,10210
babysit,-33.215805,5,10211
patiently,-33.21736,1,10212
faceit,-33.222874,11,10213
clobber,-33.222958,1,10214
),-33.229362,513,10215
taking,-33.22941,216,10216
entirely,-33.230736,3,10217
scunny,-33.238834,1,10218
heartbreak,-33.245823,28,10219
thg,-33.25749,1,10220
lindsay,-33.258816,9,10221
yourself,-33.260105,77,10222
fangirls,-33.2717,1,10223
teach,-33.27518,24,10224
trying,-33.276215,195,10225
stoopid,-33.27844,9,10226
counter,-33.28241,2,10227
ell,-33.28357,16,10228
channeling,-33.286015,18,10229
opposite,-33.289307,4,10230
previous,-33.28944,6,10231
newer,-33.296158,1,10232
wew,-33.300747,1,10233
dyed,-33.310474,16,10234
respecting,-33.316387,10,10235
lie,-33.323772,46,10236
sixth,-33.324352,1,10237
thea,-33.329273,1,10238
contradicting,-33.333385,1,10239
parody,-33.336407,11,10240
ironic,-33.338818,3,10241
depending,-33.340755,1,10242
corners,-33.34416,2,10243
dysfunctional,-33.355385,2,10244
messed,-33.35692,60,10245
actor,-33.36563,7,10246
equaling,-33.368862,2,10247
switch,-33.37306,8,10248
mentioning,-33.38735,2,10249
be,-33.390476,2452,10250
mh,-33.39681,1,10251
ep,-33.40634,6,10252
pains,-33.418034,6,10253
freezing,-33.426693,34,10254
costs,-33.43771,1,10255
sinners,-33.453686,17,10256
inn,-33.46403,14,10257
victoria,-33.465427,23,10258
grabs,-33.475986,2,10259
papper,-33.477818,1,10260
praising,-33.47903,1,10261
oh,-33.48598,414,10262
ppl,-33.48866,181,10263
sleep,-33.49175,464,10264
grinding,-33.492245,14,10265
mute,-33.49536,2,10266
sean,-33.509575,4,10267
fuckups,-33.516838,1,10268
gat,-33.52199,1,10269
brag,-33.523724,3,10270
victim,-33.530064,3,10271
bieber,-33.53696,31,10272
replace,-33.550133,8,10273
dms,-33.551712,2,10274
dreadful,-33.552235,4,10275
spoil,-33.560055,25,10276
stoppage,-33.57812,1,10277
around,-33.594402,266,10278
offense,-33.611473,6,10279
achieve,-33.61459,3,10280
oan,-33.624218,1,10281
called,-33.643757,103,10282
gears,-33.6499,24,10283
(at,-33.653214,1,10284
perfecting,-33.666172,1,10285
noone,-33.67167,29,10286
90,-33.67361,17,10287
indecision,-33.678425,14,10288
chains,-33.683453,2,10289
assists,-33.684277,1,10290
breed,-33.685764,1,10291
sent,-33.692703,74,10292
oomf,-33.699085,17,10293
kourtney,-33.69927,21,10294
nick,-33.70221,6,10295
collectiveness,-33.708675,1,10296
jam,-33.720352,22,10297
itz,-33.725292,3,10298
naturally,-33.726,8,10299
genius,-33.73758,4,10300
staying,-33.751804,36,10301
chose,-33.7542,15,10302
eventually,-33.763504,5,10303
define,-33.767002,2,10304
does,-33.77263,468,10305
hand,-33.77808,115,10306
abe,-33.780674,1,10307
wifi,-33.780922,22,10308
programmed,-33.78096,1,10309
pushes,-33.78457,1,10310
speeds,-33.786922,1,10311
52,-33.79529,16,10312
extremely,-33.79681,20,10313
tbh,-33.798523,2,10314
°,-33.80006,16,10315
set,-33.801846,86,10316
horrendous,-33.80376,1,10317
l8,-33.805088,1,10318
fugg,-33.80724,1,10319
sensors,-33.813297,1,10320
¥what,-33.82266,1,10321
bk,-33.823208,11,10322
reasons,-33.823498,11,10323
asserts,-33.82648,11,10324
ecoute,-33.831337,1,10325
solution,-33.832325,16,10326
between,-33.834553,44,10327
nevermind,-33.8495,28,10328
hold,-33.85394,50,10329
right,-33.871315,682,10330
regreting,-33.882236,1,10331
ithink,-33.882572,1,10332
cuz,-33.88403,134,10333
fitted,-33.885406,1,10334
episodes,-33.887157,21,10335
tend,-33.88727,5,10336
chief,-33.894634,2,10337
feeding,-33.90106,13,10338
listen,-33.907536,67,10339
ga,-33.914883,3,10340
differences,-33.916306,6,10341
blade,-33.920517,3,10342
lao,-33.93973,7,10343
charge,-33.939793,28,10344
improvements,-33.944202,1,10345
bearable,-33.948154,2,10346
raising,-33.962837,2,10347
fool,-33.967785,84,10348
gh,-33.968235,1,10349
okay,-33.97028,52,10350
jerks,-33.974583,1,10351
reasonable,-33.97905,14,10352
pin,-33.97957,3,10353
leeds,-34.016438,1,10354
posts,-34.01658,15,10355
kart,-34.01698,16,10356
asking,-34.027874,22,10357
infants,-34.037354,10,10358
saga,-34.046986,2,10359
creating,-34.047016,1,10360
underachieving,-34.048824,1,10361
crew,-34.051487,9,10362
-d,-34.05228,7,10363
attributes,-34.060585,1,10364
shirts,-34.061672,12,10365
essence,-34.06456,3,10366
tgw,-34.076344,1,10367
resistance,-34.08769,3,10368
sumbody,-34.100918,1,10369
laces,-34.101734,16,10370
smacked,-34.107693,1,10371
behave,-34.111523,2,10372
meses,-34.112915,1,10373
lanes,-34.11646,1,10374
het,-34.139263,1,10375
handball,-34.1543,12,10376
slavering,-34.161057,11,10377
tweeting,-34.169937,36,10378
eternally,-34.17506,2,10379
teenage,-34.179153,14,10380
whose,-34.18816,18,10381
super,-34.196484,67,10382
afterwards,-34.197826,4,10383
25,-34.206104,14,10384
weep,-34.21486,6,10385
15mins,-34.21571,1,10386
next,-34.21709,347,10387
ruins,-34.228256,19,10388
sacked,-34.2291,1,10389
drives,-34.22914,21,10390
onto,-34.232944,45,10391
disapproval,-34.241665,1,10392
overuse,-34.245487,1,10393
plz,-34.246986,6,10394
disorder,-34.25191,2,10395
645,-34.253773,2,10396
chin,-34.25494,1,10397
procrastinate,-34.26762,3,10398
sst,-34.276764,1,10399
our,-34.280903,543,10400
40,-34.284534,10,10401
natalie,-34.28863,1,10402
soooooo,-34.290012,6,10403
teresa,-34.296047,5,10404
ett,-34.296986,1,10405
cold,-34.31484,186,10406
exactly,-34.319183,44,10407
almost,-34.3288,97,10408
go,-34.32896,997,10409
regain,-34.332657,1,10410
nyt,-34.334534,1,10411
allows,-34.334713,34,10412
working,-34.34976,152,10413
u,-34.349842,951,10414
arrg,-34.35055,12,10415
unwanted,-34.351154,2,10416
matters,-34.35619,8,10417
*,-34.363335,225,10418
tme,-34.37095,1,10419
chilli,-34.37402,4,10420
excellent,-34.378956,2,10421
somethin,-34.39245,27,10422
drops,-34.397995,4,10423
tuf,-34.399258,1,10424
individuals,-34.399834,3,10425
badminton,-34.401173,1,10426
proof,-34.40587,4,10427
assistance,-34.407425,1,10428
elle,-34.42474,1,10429
deprived,-34.438377,4,10430
related,-34.45062,6,10431
sacrificed,-34.462616,13,10432
leader,-34.4641,6,10433
deserves,-34.464546,1,10434
be4,-34.466373,1,10435
harry,-34.469257,88,10436
rather,-34.46935,33,10437
differently,-34.47789,21,10438
conveniently,-34.479847,4,10439
darren,-34.483265,1,10440
brilliant,-34.51055,17,10441
golf,-34.51132,5,10442
vowed,-34.519062,1,10443
push,-34.525723,12,10444
probe,-34.529057,1,10445
lulz,-34.53877,1,10446
tiredness,-34.539104,10,10447
soulless,-34.54293,1,10448
woopwoop,-34.552135,1,10449
texted,-34.55293,13,10450
episode,-34.556114,102,10451
neither,-34.558685,20,10452
reviews,-34.56011,12,10453
doubly,-34.561478,1,10454
sucha,-34.567616,1,10455
closing,-34.575684,1,10456
disparity,-34.582577,1,10457
glitch,-34.583607,20,10458
exercise,-34.5941,3,10459
w,-34.6029,91,10460
posting,-34.61033,6,10461
parasitic,-34.616558,12,10462
callum,-34.61886,1,10463
deliver,-34.627064,3,10464
messaging,-34.62768,1,10465
chronic,-34.633495,2,10466
checker,-34.634,1,10467
maximus,-34.634975,1,10468
decreasing,-34.653355,11,10469
ninth,-34.65729,1,10470
offff,-34.660618,1,10471
iphone,-34.66446,82,10472
ib,-34.68337,1,10473
difficult,-34.68648,13,10474
translate,-34.69064,1,10475
-,-34.69192,1176,10476
message,-34.692204,68,10477
agreement,-34.70573,1,10478
crock,-34.706966,1,10479
ian,-34.723846,1,10480
180,-34.74565,2,10481
waitress,-34.759148,2,10482
employed,-34.76758,2,10483
mccafe,-34.769695,10,10484
bsod,-34.770775,1,10485
mayb,-34.77148,19,10486
buried,-34.77998,15,10487
vid,-34.787636,2,10488
repeat,-34.79661,5,10489
stereotype,-34.810253,2,10490
protecting,-34.81541,2,10491
smaller,-34.816387,1,10492
ensuring,-34.820766,1,10493
politics,-34.824337,2,10494
armani,-34.825905,1,10495
immediate,-34.82963,15,10496
120,-34.833717,1,10497
pussies,-34.83504,12,10498
misunderstood,-34.838226,31,10499
fletcher,-34.83907,1,10500
ashley,-34.844944,9,10501
harden,-34.84805,1,10502
cutt,-34.84824,1,10503
baffled,-34.857967,1,10504
inconsolable,-34.86665,1,10505
those,-34.87149,368,10506
75,-34.873318,3,10507
westham,-34.876183,1,10508
employers,-34.87692,1,10509
yoke,-34.87728,1,10510
driving,-34.884914,93,10511
grabbing,-34.8858,11,10512
written,-34.889095,6,10513
annihilated,-34.892494,1,10514
sporting,-34.896313,18,10515
confirm,-34.900562,2,10516
access,-34.903736,9,10517
developing,-34.90437,3,10518
caffeine,-34.904377,3,10519
overthrow,-34.91857,10,10520
murderer,-34.920185,1,10521
everyone,-34.920826,262,10522
building,-34.933834,76,10523
live,-34.93407,253,10524
ups,-34.935444,21,10525
sacking,-34.936436,1,10526
wrote,-34.93848,21,10527
speaker,-34.93953,13,10528
tab,-34.940018,3,10529
site,-34.94543,22,10530
protests,-34.948765,3,10531
digs,-34.958134,1,10532
delicate,-34.95867,18,10533
small,-34.963947,25,10534
disgusted,-34.96586,2,10535
epicfail,-34.967487,1,10536
existence,-34.970284,12,10537
bc2,-34.973343,1,10538
sarc,-34.9825,1,10539
pair,-34.984726,12,10540
anybody,-35.00974,6,10541
chatroom,-35.011326,1,10542
provided,-35.012432,1,10543
sacrifices,-35.013855,1,10544
poke,-35.01783,1,10545
growing,-35.03734,20,10546
vocabulary,-35.043713,10,10547
rules,-35.04493,23,10548
km,-35.055325,11,10549
clinching,-35.05972,1,10550
moment,-35.06399,433,10551
rampant,-35.066708,1,10552
hugh,-35.070618,1,10553
concession,-35.07878,1,10554
dei,-35.10555,1,10555
robbed,-35.11073,3,10556
realised,-35.116787,11,10557
mitch,-35.119705,1,10558
